spatial_unit,region_type,manual_score,entropy_score,pca_score,score_spread,manual_rank,entropy_rank,pca_rank
8731a8494ffffff,transport_hub_like,1.3,0.64,1.41,0.7699999999999999,1943,1978,1869
873185a20ffffff,transport_hub_like,1.3,0.64,1.41,0.7699999999999999,1943,1978,1869
873181a04ffffff,transport_hub_like,1.3,0.64,1.41,0.7699999999999999,1943,1978,1869
87318c12affffff,transport_hub_like,1.3,0.64,1.41,0.7699999999999999,1943,1978,1869
8731ae4dbffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731ae6b5ffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731ae6a2ffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
873181924ffffff,transport_hub_like,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731aaa0affffff,transport_hub_like,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731aaa0effffff,transport_hub_like,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731aa6adffffff,transport_hub_like,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
873181ba4ffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731ae610ffffff,transport_hub_like,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731aac60ffffff,transport_hub_like,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731aaa8effffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
873185b28ffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731a8489ffffff,transport_hub_like,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
873185b1affffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731aa866ffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731aac64ffffff,transport_hub_like,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
873185b46ffffff,transport_hub_like,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
873185b49ffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731a8713ffffff,transport_hub_like,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731aad63ffffff,transport_hub_like,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731aac06ffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731a841affffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731aadaeffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731abd8dffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731a8455ffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
873181992ffffff,transport_hub_like,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
873185b6cffffff,transport_hub_like,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731aad84ffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731aa170ffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731aa10dffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731a8462ffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731aa893ffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
873181a2affffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731aaba4ffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
873185b71ffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
873181b14ffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731aabb1ffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731ae614ffffff,transport_hub_like,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
873181ae5ffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
87318c8daffffff,transport_hub_like,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731ae791ffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
873185b76ffffff,return_destination,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
87318c904ffffff,transport_hub_like,1.28,0.63,1.41,0.7799999999999999,1960,1995,1869
8731abd80ffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
873185a66ffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
8731aad6cffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
873181849ffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
8731aa4c9ffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
8731aa883ffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
8731aa882ffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
8731aa1acffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
873185a21ffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
873181925ffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
8731a8486ffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
87318198cffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
873181985ffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
873185a09ffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
873181b70ffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
8731aa96bffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
8731aa891ffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
873181b1cffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
8731ae783ffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
8731aaa65ffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
8731aa895ffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
8731aaa29ffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
873185b2bffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
873181babffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
873181a05ffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
873185b43ffffff,return_destination,1.27,0.62,1.41,0.7899999999999999,2003,2038,1869
873185a01ffffff,transport_hub_like,0.89,1.09,0.94,0.20000000000000007,2029,1908,2296
873185785ffffff,return_destination,0.86,1.07,0.94,0.21000000000000008,2030,1909,2296
8731abd99ffffff,return_destination,0.86,1.07,0.94,0.21000000000000008,2030,1909,2296
8731abdb3ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731a8793ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873181ba1ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873181b4dffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873185380ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873181ba5ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731ae4daffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873181b52ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aab00ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731858ceffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa1a1ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa222ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873181a0affffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aad1effffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873185791ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
87318581effffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731819a9ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731819b5ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aaac2ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aaa54ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731a84d4ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873185b0effffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731a84c4ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aaaa8ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa6b6ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873185b4bffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731ae743ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa6c4ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731818a3ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731a84b2ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
87318192bffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731a84aeffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa81cffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa75affffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873185b68ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731abdaeffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731852daffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731852d5ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa06effffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa169ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873181121ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873181123ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731ae3b3ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731abd83ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731ae632ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731852c6ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa0c8ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731abd86ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873185b8affffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731ae69affffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
87318c89bffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731ae382ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731abd2dffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731abd29ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731ae289ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
87318c89effffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731ae6b1ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731a8ca4ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
87318c934ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa874ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa18bffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aaa24ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873181a29ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731818e2ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa610ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873181a51ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aab84ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731a84daffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa861ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa285ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa296ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa26bffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
87318cc21ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa39cffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa389ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873185a52ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa908ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731a805effffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aabacffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aaba5ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873185206ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873185221ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873185a06ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873185205ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873185a02ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aaca0ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa98cffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa388ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aab13ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aab41ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa36effffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aab45ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873185a2cffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
87318184dffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731a8560ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731a8516ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731a850affffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
87318cd2effffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
87318cd23ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa3acffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa3aeffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731a86d0ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
87318cd60ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa886ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731a844bffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731a8444ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873181b10ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa64bffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873181b81ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873181b80ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873185108ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873181d62ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873185365ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873181d41ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873185a45ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aad22ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731818c3ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa803ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aad24ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731ab4b0ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731818d4ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731ae79effffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa04dffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa05bffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731ab513ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa640ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aa8eeffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731abc64ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aac25ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873181106ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731ae793ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731aeaf2ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
873185b90ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
87318c129ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731ae6d1ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731ae219ffffff,transport_hub_like,0.83,0.35,1.27,0.92,2032,2064,1966
8731ae224ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731ae21bffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731ae6e4ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873185285ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aeaa9ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aea89ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731ae6b3ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731ae38cffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
87318c12bffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873185b91ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa659ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa64effffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873185a4effffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873181b86ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa65dffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa695ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aac35ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873181b4bffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a87b5ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a870affffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a8058ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
87318cd71ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a8458ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a8448ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873185a4affffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873185a34ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873185364ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a8565ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a851effffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a850dffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a8505ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873181aa1ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a8692ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
87318534effffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
87318cd5affffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
87318cd06ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
87318cc68ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa31affffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa95bffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa94bffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa91effffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a8419ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a8412ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a8088ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a865bffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873185b04ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa49cffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a858effffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a8585ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873181b00ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aab9affffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aab95ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa60effffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa00effffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873185210ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731858f1ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa349ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873185394ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873181910ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aaa03ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aaa01ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa998ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa61dffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aab61ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873185aecffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873185a5effffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aab60ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aab5effffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aab58ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a84e4ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a84e3ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aab15ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aab05ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
87318182cffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa2a2ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa299ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aacb1ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873185a15ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
87318510cffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
87318c98bffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa881ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa863ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa6e2ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa6daffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa6d8ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa6ccffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa6c5ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
87318544bffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aad06ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
87318198effffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
87318198dffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aaa4effffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aaa14ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731818f2ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873181a28ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a84f1ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a84eeffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aab01ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aaaf0ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731858d1ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa234ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa225ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa21effffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731858c0ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
87318581bffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
