spatial_unit,bar_density,restaurant_density,subway_distance,entertainment_poi_count,tourism_poi_count,poi_diversity,poi_total_count,poi_meaningful_count,poi_category_count,nightlife_poi_count,transport_poi_count,business_area_count,aoi_count,avg_poi_distance
8731abd96ffffff,0.2778,0.0933,1.48,5.0,1.0,0.432,16.0,11.0,5.0,5.0,4.0,0.0,0.0,634.08
8731aa0f1ffffff,0.5,0.27,1.4,9.0,7.0,0.835,30.0,22.0,7.0,9.0,5.0,0.0,0.0,493.7
8731aa7adffffff,0.1667,0.0,1.24,3.0,3.0,0.505,25.0,15.0,5.0,3.0,7.0,0.0,1.0,494.14
8731aa1b5ffffff,0.7222,0.4933,1.72,13.0,2.0,0.896,30.0,24.0,9.0,13.0,1.0,0.0,0.0,732.44
8731aa712ffffff,0.3333,0.09,1.08,6.0,7.0,0.864,30.0,30.0,8.0,6.0,9.0,0.0,1.0,766.8
8731aac69ffffff,0.3333,0.1567,1.64,6.0,3.0,0.754,28.0,19.0,7.0,6.0,2.0,0.0,0.0,889.6
8731aa098ffffff,0.5278,0.0933,1.08,8.0,5.0,0.776,30.0,25.0,7.0,8.0,9.0,3.0,1.0,794.96
8731aaba3ffffff,0.3889,0.1833,1.16,7.0,3.0,0.875,30.0,27.0,8.0,7.0,8.0,0.0,0.0,323.38
87318181effffff,0.3333,0.0933,1.4,6.0,3.0,0.806,30.0,24.0,7.0,6.0,5.0,0.0,0.0,512.97
8731aa8c5ffffff,0.1111,0.1333,1.4,2.0,2.0,0.692,30.0,27.0,6.0,2.0,5.0,0.0,1.0,365.0
873181810ffffff,0.3333,0.2267,1.72,6.0,2.0,0.846,30.0,18.0,8.0,6.0,1.0,0.0,1.0,419.53
8731aab94ffffff,0.4444,0.09,1.64,8.0,3.0,0.69,16.0,13.0,8.0,8.0,2.0,0.0,0.0,846.33
8731aa536ffffff,1.0,0.0667,1.8,28.0,28.0,0.325,30.0,30.0,4.0,28.0,0.0,1.0,0.0,629.84
8731aa591ffffff,0.6111,0.1133,1.32,10.0,6.0,0.853,30.0,27.0,8.0,10.0,6.0,2.0,1.0,532.75
8731aa1b1ffffff,0.5833,0.4,1.4,10.0,4.0,0.804,30.0,29.0,7.0,10.0,5.0,1.0,0.0,422.5
8731aa7b3ffffff,0.0833,0.0,0.84,1.0,4.0,0.607,30.0,28.0,5.0,1.0,12.0,1.0,2.0,491.25
8731aaaa5ffffff,0.3333,0.09,1.56,6.0,5.0,0.732,30.0,26.0,7.0,6.0,3.0,0.0,0.0,618.82
8731aa362ffffff,0.4444,0.0233,1.64,8.0,7.0,0.693,30.0,21.0,6.0,8.0,2.0,0.0,0.0,595.95
8731aa78bffffff,0.4444,0.29,1.56,8.0,4.0,0.924,30.0,25.0,10.0,8.0,3.0,0.0,0.0,431.88
8731aa135ffffff,0.1667,0.1333,1.48,3.0,3.0,0.79,30.0,25.0,7.0,3.0,4.0,0.0,1.0,397.78
873181b51ffffff,0.1667,0.09,1.72,3.0,2.0,0.676,15.0,11.0,9.0,3.0,1.0,0.0,0.0,738.44
8731aa728ffffff,0.2222,0.0233,0.84,3.0,2.0,0.734,30.0,23.0,7.0,3.0,12.0,2.0,1.0,267.56
8731a84ebffffff,0.0556,0.0,1.08,1.0,0.0,0.34,18.0,13.0,4.0,1.0,9.0,0.0,0.0,282.84
873181a21ffffff,0.1111,0.0233,1.48,2.0,0.0,0.504,21.0,11.0,6.0,2.0,4.0,0.0,0.0,569.26
8731aa0a3ffffff,0.5,0.3567,1.48,9.0,4.0,0.902,30.0,24.0,8.0,9.0,4.0,0.0,0.0,434.18
8731aa713ffffff,0.7778,0.2233,1.56,14.0,4.0,0.867,30.0,26.0,8.0,14.0,3.0,0.0,1.0,638.13
873181b54ffffff,0.5556,0.1633,1.48,10.0,2.0,0.857,30.0,25.0,8.0,10.0,4.0,0.0,0.0,476.08
8731aad8cffffff,0.3889,0.1567,1.08,7.0,4.0,0.892,30.0,25.0,10.0,7.0,9.0,0.0,0.0,368.92
8731aa30affffff,0.2778,0.0933,1.72,5.0,2.0,0.516,28.0,20.0,5.0,5.0,1.0,0.0,0.0,380.85
8731aa65cffffff,0.1111,0.0233,1.72,2.0,4.0,0.738,30.0,27.0,7.0,2.0,1.0,0.0,0.0,468.88
8731aa0daffffff,0.4167,0.29,1.72,7.0,2.0,0.723,30.0,23.0,7.0,7.0,1.0,1.0,1.0,451.92
8731aada8ffffff,0.2778,0.2,1.4,5.0,5.0,0.707,30.0,26.0,6.0,5.0,5.0,0.0,1.0,468.22
8731aa10affffff,0.3889,0.1333,1.48,7.0,3.0,0.479,14.0,12.0,5.0,7.0,4.0,0.0,0.0,541.32
8731aa160ffffff,0.2778,0.0233,1.64,5.0,5.0,0.581,20.0,15.0,6.0,5.0,2.0,0.0,3.0,670.18
8731aa870ffffff,0.2222,0.0667,1.08,4.0,1.0,0.34,16.0,13.0,4.0,4.0,9.0,0.0,0.0,735.43
8731aaba8ffffff,0.6111,0.2767,1.72,11.0,3.0,0.836,30.0,23.0,8.0,11.0,1.0,0.0,0.0,634.11
8731aaadcffffff,0.5833,0.16,1.56,10.0,7.0,0.798,30.0,26.0,7.0,10.0,3.0,1.0,0.0,498.73
8731aa134ffffff,0.2222,0.1133,1.4,4.0,1.0,0.864,30.0,20.0,8.0,4.0,5.0,0.0,0.0,565.14
8731aa366ffffff,0.1667,0.0233,1.56,3.0,2.0,0.309,12.0,7.0,4.0,3.0,3.0,0.0,0.0,764.23
8731aa493ffffff,0.5833,0.38,1.8,10.0,4.0,0.826,30.0,24.0,7.0,10.0,0.0,1.0,0.0,698.97
8731aac96ffffff,0.1111,0.1333,1.8,2.0,3.0,0.474,30.0,24.0,4.0,2.0,0.0,0.0,0.0,559.51
8731aa790ffffff,0.1111,0.0,1.0,2.0,3.0,0.678,30.0,29.0,6.0,2.0,10.0,0.0,2.0,693.4
8731aa7aaffffff,0.25,0.1333,1.48,4.0,5.0,0.791,30.0,25.0,7.0,4.0,4.0,1.0,1.0,850.98
8731aa0d0ffffff,0.25,0.2233,1.56,4.0,19.0,0.591,30.0,29.0,6.0,4.0,3.0,1.0,0.0,199.81
8731aa6e0ffffff,0.5,0.2667,1.48,9.0,5.0,0.916,30.0,27.0,8.0,9.0,4.0,0.0,0.0,597.15
8731aaa8dffffff,0.2778,0.0233,1.64,5.0,4.0,0.362,16.0,10.0,4.0,5.0,2.0,0.0,0.0,659.82
8731aac33ffffff,0.5556,0.1133,1.4,10.0,7.0,0.804,30.0,27.0,7.0,10.0,5.0,0.0,0.0,387.58
8731aa314ffffff,0.0556,0.0233,1.64,1.0,0.0,0.309,8.0,7.0,4.0,1.0,2.0,0.0,0.0,553.8
8731aa360ffffff,0.2778,0.09,1.48,5.0,2.0,0.765,27.0,23.0,7.0,5.0,4.0,0.0,0.0,507.18
8731aa0f5ffffff,0.1667,0.0467,1.56,3.0,3.0,0.885,30.0,20.0,8.0,3.0,3.0,0.0,0.0,569.45
87318196affffff,0.1667,0.0467,1.24,3.0,1.0,0.51,20.0,13.0,6.0,3.0,7.0,0.0,0.0,853.78
8731aa155ffffff,0.1667,0.0,1.64,3.0,4.0,0.334,9.0,8.0,4.0,3.0,2.0,0.0,0.0,596.2
8731a87b2ffffff,1.0,0.4233,1.56,18.0,9.0,0.784,30.0,27.0,7.0,18.0,3.0,0.0,0.0,518.34
8731818b4ffffff,0.3889,0.1167,1.8,7.0,4.0,0.782,30.0,28.0,7.0,7.0,0.0,0.0,3.0,219.87
8731aac50ffffff,0.6667,0.1567,1.8,12.0,11.0,0.6,18.0,17.0,6.0,12.0,0.0,0.0,1.0,417.81
8731aac5effffff,0.2222,0.2233,1.24,4.0,4.0,0.894,30.0,28.0,8.0,4.0,7.0,0.0,1.0,394.87
8731aa1b4ffffff,0.5,0.18,1.8,9.0,7.0,0.744,30.0,20.0,6.0,9.0,0.0,0.0,0.0,682.27
8731aa788ffffff,0.7778,0.4733,1.72,14.0,3.0,0.94,30.0,26.0,10.0,14.0,1.0,0.0,1.0,785.24
8731818e4ffffff,0.1111,0.0,1.56,2.0,4.0,0.782,30.0,18.0,7.0,2.0,3.0,0.0,0.0,631.17
8731aac5cffffff,0.3889,0.09,1.72,7.0,8.0,0.783,30.0,24.0,7.0,7.0,1.0,0.0,0.0,599.07
8731aa319ffffff,0.0556,0.0233,1.56,1.0,0.0,0.323,13.0,8.0,4.0,1.0,3.0,0.0,0.0,787.76
8731aa65affffff,0.1667,0.07,1.72,3.0,0.0,0.36,18.0,13.0,4.0,3.0,1.0,0.0,0.0,602.3
873181b72ffffff,0.5,0.38,1.72,9.0,5.0,0.872,30.0,30.0,8.0,9.0,1.0,0.0,0.0,575.98
8731aaaf4ffffff,0.2778,0.1133,1.4,5.0,2.0,0.733,18.0,15.0,8.0,5.0,5.0,0.0,1.0,790.71
8731aac68ffffff,0.1111,0.0,1.72,2.0,2.0,0.502,19.0,12.0,6.0,2.0,1.0,0.0,0.0,877.46
8731aab12ffffff,0.2222,0.1333,1.56,4.0,3.0,0.602,30.0,25.0,6.0,4.0,3.0,0.0,1.0,214.3
8731aa30dffffff,0.1667,0.0467,1.8,3.0,0.0,0.42,16.0,12.0,5.0,3.0,0.0,0.0,0.0,665.33
873181823ffffff,0.1944,0.0,1.16,3.0,5.0,0.724,30.0,27.0,6.0,3.0,8.0,1.0,0.0,506.72
8731aaba2ffffff,0.4444,0.0667,1.72,8.0,6.0,0.893,30.0,22.0,8.0,8.0,1.0,0.0,0.0,601.16
8731aa62affffff,0.4444,0.2,0.92,8.0,4.0,0.757,30.0,24.0,7.0,8.0,11.0,0.0,2.0,508.62
873181b1affffff,0.0556,0.0,1.56,1.0,1.0,0.205,13.0,5.0,3.0,1.0,3.0,0.0,0.0,663.84
8731aa89effffff,0.4167,0.0,1.32,7.0,5.0,0.836,30.0,26.0,7.0,7.0,6.0,1.0,0.0,521.19
8731aa306ffffff,0.3333,0.1367,1.64,6.0,3.0,0.918,29.0,20.0,9.0,6.0,2.0,0.0,0.0,400.25
8731aa04bffffff,0.2222,0.0233,1.48,4.0,3.0,0.705,30.0,16.0,7.0,4.0,4.0,0.0,0.0,727.53
87318522bffffff,0.0,0.0,1.72,0.0,0.0,0.017,3.0,1.0,1.0,0.0,1.0,0.0,0.0,885.2
873181b05ffffff,0.2778,0.0667,0.92,5.0,4.0,0.751,30.0,26.0,7.0,5.0,11.0,0.0,0.0,517.25
8731aa844ffffff,0.2222,0.0667,1.56,4.0,3.0,0.864,30.0,20.0,8.0,4.0,3.0,0.0,0.0,846.64
8731aa740ffffff,0.5,0.1367,1.64,9.0,4.0,0.849,30.0,22.0,8.0,9.0,2.0,0.0,0.0,343.46
8731aacb0ffffff,0.3611,0.1133,1.4,6.0,6.0,0.809,30.0,25.0,7.0,6.0,5.0,1.0,0.0,691.86
873181963ffffff,0.3889,0.0667,1.24,7.0,6.0,0.598,30.0,19.0,5.0,7.0,7.0,0.0,1.0,427.46
8731aa8e2ffffff,0.1111,0.0233,1.8,2.0,0.0,0.292,15.0,8.0,4.0,2.0,0.0,0.0,0.0,872.61
8731aa7b6ffffff,0.4167,0.0,1.64,7.0,6.0,0.678,30.0,27.0,6.0,7.0,2.0,1.0,2.0,795.03
8731aa710ffffff,0.8889,0.7133,1.56,16.0,5.0,0.873,30.0,27.0,8.0,16.0,3.0,0.0,1.0,362.7
873181b34ffffff,0.6111,0.5133,1.8,11.0,5.0,0.867,30.0,25.0,8.0,11.0,0.0,0.0,0.0,454.71
8731aa49bffffff,0.6111,0.5367,1.4,11.0,3.0,0.898,27.0,24.0,9.0,11.0,5.0,0.0,0.0,711.17
8731aac8effffff,0.0556,0.0,1.48,0.0,2.0,0.474,30.0,21.0,4.0,0.0,4.0,2.0,0.0,443.22
8731aa661ffffff,0.1667,0.0667,1.56,3.0,4.0,0.539,30.0,22.0,5.0,3.0,3.0,0.0,0.0,592.11
8731aa654ffffff,0.0556,0.0,1.56,1.0,1.0,0.45,30.0,19.0,4.0,1.0,3.0,0.0,0.0,587.09
873181843ffffff,0.3333,0.1367,1.56,6.0,4.0,0.894,22.0,19.0,8.0,6.0,3.0,0.0,0.0,432.9
8731aac93ffffff,0.3333,0.0667,1.32,6.0,5.0,0.803,30.0,26.0,7.0,6.0,6.0,0.0,1.0,396.13
8731aa8c1ffffff,0.1667,0.1133,1.64,3.0,1.0,0.717,30.0,26.0,7.0,3.0,2.0,0.0,0.0,705.8
8731aa848ffffff,0.8889,0.0,1.56,16.0,4.0,0.727,30.0,25.0,7.0,16.0,3.0,0.0,0.0,494.84
873185b4cffffff,0.1667,0.0,1.64,3.0,1.0,0.577,30.0,22.0,5.0,3.0,2.0,0.0,1.0,439.03
873181a22ffffff,0.5,0.4,1.8,9.0,3.0,0.588,30.0,26.0,5.0,9.0,0.0,0.0,1.0,223.4
8731aa080ffffff,0.3333,0.0233,1.48,6.0,6.0,0.794,30.0,30.0,7.0,6.0,4.0,0.0,0.0,532.56
873185a24ffffff,0.8333,0.4233,1.48,15.0,1.0,0.856,30.0,24.0,8.0,15.0,4.0,0.0,0.0,688.07
8731aac13ffffff,0.6944,0.56,1.8,12.0,2.0,0.885,30.0,24.0,8.0,12.0,0.0,1.0,0.0,727.14
8731aa85dffffff,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731aa6aaffffff,0.1667,0.0667,1.24,3.0,1.0,0.849,30.0,29.0,8.0,3.0,7.0,0.0,2.0,261.86
87318199bffffff,0.0556,0.0,1.8,1.0,0.0,0.198,8.0,3.0,3.0,1.0,0.0,0.0,0.0,852.62
8731abd93ffffff,0.1111,0.1333,1.48,2.0,0.0,0.444,19.0,14.0,4.0,2.0,4.0,0.0,0.0,855.51
8731aaa31ffffff,0.2222,0.0,1.48,4.0,4.0,0.454,23.0,16.0,4.0,4.0,4.0,0.0,0.0,713.63
87318195affffff,0.5278,0.4233,1.72,9.0,6.0,0.867,30.0,28.0,8.0,9.0,1.0,1.0,0.0,678.09
8731abdb1ffffff,0.8056,0.1333,1.8,14.0,8.0,0.625,24.0,20.0,5.0,14.0,0.0,1.0,1.0,652.92
873185a40ffffff,0.0556,0.0,1.8,1.0,1.0,0.118,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1547.39
873185b0bffffff,1.0,0.0,1.8,28.0,30.0,0.157,30.0,30.0,2.0,28.0,0.0,0.0,1.0,199.78
873185b2effffff,0.7222,0.2,1.4,13.0,0.0,0.528,30.0,21.0,4.0,13.0,5.0,0.0,0.0,289.6
8731aaad5ffffff,0.0,0.0,1.8,0.0,0.0,0.018,2.0,2.0,1.0,0.0,0.0,0.0,0.0,524.62
873185369ffffff,0.1111,0.0,1.4,1.0,5.0,0.809,30.0,29.0,7.0,1.0,5.0,2.0,0.0,475.85
8731aa80bffffff,0.3333,0.07,1.48,6.0,3.0,0.576,30.0,17.0,5.0,6.0,4.0,0.0,0.0,516.67
8731aa6b0ffffff,0.2778,0.0467,1.72,5.0,3.0,0.504,27.0,17.0,5.0,5.0,1.0,0.0,0.0,641.61
8731aa36dffffff,0.0,0.0,1.4,0.0,0.0,0.148,16.0,7.0,2.0,0.0,5.0,0.0,0.0,595.65
8731aa6a1ffffff,0.2222,0.0467,1.8,4.0,2.0,0.629,22.0,18.0,6.0,4.0,0.0,0.0,0.0,503.36
8731aaaa1ffffff,1.0,0.0,1.72,22.0,21.0,0.365,30.0,26.0,4.0,22.0,1.0,0.0,1.0,658.45
8731aada9ffffff,0.7778,0.2667,1.64,14.0,10.0,0.788,30.0,26.0,7.0,14.0,2.0,0.0,2.0,678.89
873181928ffffff,0.3333,0.09,1.4,6.0,4.0,0.855,20.0,18.0,9.0,6.0,5.0,0.0,0.0,770.27
8731aa369ffffff,0.0556,0.0233,1.64,1.0,0.0,0.227,10.0,6.0,3.0,1.0,2.0,0.0,0.0,838.44
8731a8495ffffff,0.1111,0.0,1.48,2.0,1.0,0.205,10.0,6.0,3.0,2.0,4.0,0.0,0.0,476.13
8731aad74ffffff,1.0,0.09,1.48,18.0,4.0,0.672,30.0,25.0,6.0,18.0,4.0,0.0,0.0,563.94
8731aac19ffffff,0.4167,0.0,1.48,7.0,8.0,0.79,25.0,23.0,7.0,7.0,4.0,1.0,0.0,665.44
873185b5cffffff,0.1111,0.0667,1.64,2.0,2.0,0.484,13.0,10.0,6.0,2.0,2.0,0.0,0.0,621.78
8731aac18ffffff,0.6389,0.18,1.72,11.0,9.0,0.915,30.0,29.0,9.0,11.0,1.0,1.0,0.0,482.39
8731aa206ffffff,0.25,0.09,1.8,4.0,5.0,0.664,30.0,30.0,6.0,4.0,0.0,1.0,0.0,134.4
8731abd95ffffff,0.8333,0.1333,1.64,15.0,7.0,0.814,30.0,26.0,7.0,15.0,2.0,0.0,0.0,456.91
8731818e1ffffff,0.0556,0.0233,1.8,1.0,1.0,0.287,9.0,6.0,4.0,1.0,0.0,0.0,0.0,845.66
8731aaa18ffffff,0.1667,0.0467,1.8,3.0,1.0,0.3,8.0,6.0,4.0,3.0,0.0,0.0,0.0,793.71
8731a84d8ffffff,0.3333,0.2467,1.08,6.0,1.0,0.629,24.0,18.0,6.0,6.0,9.0,0.0,0.0,478.46
8731aa0d3ffffff,0.3889,0.1133,1.32,6.0,8.0,0.825,30.0,25.0,7.0,6.0,6.0,2.0,3.0,324.69
8731abd9effffff,0.0556,0.0,1.8,1.0,2.0,0.12,30.0,3.0,2.0,1.0,0.0,0.0,0.0,128.44
8731aa148ffffff,0.0,0.0,1.8,0.0,0.0,0.118,11.0,4.0,2.0,0.0,0.0,0.0,0.0,727.86
873181816ffffff,0.6667,0.4933,1.48,12.0,2.0,0.84,30.0,29.0,7.0,12.0,4.0,0.0,0.0,645.84
8731aa370ffffff,0.2222,0.1367,1.8,4.0,0.0,0.205,10.0,5.0,3.0,4.0,0.0,0.0,0.0,866.83
8731aa773ffffff,0.3333,0.1167,1.48,6.0,1.0,0.786,26.0,19.0,7.0,6.0,4.0,0.0,0.0,829.99
873181848ffffff,0.9444,0.9367,1.8,17.0,2.0,0.74,30.0,28.0,7.0,17.0,0.0,0.0,0.0,554.92
8731aadb3ffffff,0.5833,0.4,1.56,10.0,8.0,0.83,30.0,26.0,7.0,10.0,3.0,1.0,1.0,302.84
8731aa5b5ffffff,0.8611,0.0667,1.4,15.0,15.0,0.69,30.0,27.0,6.0,15.0,5.0,1.0,1.0,435.64
8731aa302ffffff,0.3333,0.2033,1.72,6.0,2.0,0.838,30.0,22.0,8.0,6.0,1.0,0.0,0.0,543.13
8731aa333ffffff,0.2222,0.0,1.72,4.0,1.0,0.323,17.0,8.0,4.0,4.0,1.0,0.0,0.0,575.69
8731abd8bffffff,1.0,0.0667,1.8,22.0,2.0,0.474,30.0,28.0,5.0,22.0,0.0,0.0,0.0,354.42
8731aad80ffffff,1.0,1.0,1.56,23.0,0.0,0.502,30.0,28.0,4.0,23.0,3.0,1.0,2.0,187.15
8731aa6e6ffffff,0.0,0.0,1.64,0.0,0.0,0.22,14.0,5.0,3.0,0.0,2.0,0.0,0.0,717.02
873185360ffffff,0.7222,0.5833,1.8,13.0,2.0,0.579,30.0,26.0,5.0,13.0,0.0,0.0,1.0,448.12
873181b26ffffff,0.1667,0.2,1.56,3.0,1.0,0.799,30.0,19.0,7.0,3.0,3.0,0.0,0.0,816.52
8731aa334ffffff,0.1111,0.0233,1.8,2.0,1.0,0.198,12.0,3.0,3.0,2.0,0.0,0.0,0.0,607.89
8731a871dffffff,0.1111,0.0,1.8,2.0,0.0,0.146,10.0,6.0,2.0,2.0,0.0,0.0,0.0,564.73
8731aa176ffffff,0.1111,0.0667,1.32,2.0,2.0,0.672,30.0,19.0,6.0,2.0,6.0,0.0,0.0,693.76
8731aac11ffffff,0.0556,0.0,1.8,0.0,2.0,0.533,30.0,25.0,4.0,0.0,0.0,2.0,0.0,406.4
873181b11ffffff,0.3333,0.29,1.4,6.0,3.0,0.889,25.0,24.0,8.0,6.0,5.0,0.0,1.0,402.93
873181b29ffffff,0.2778,0.09,1.24,5.0,5.0,0.8,30.0,23.0,7.0,5.0,7.0,0.0,0.0,503.24
8731aaaf5ffffff,0.1111,0.0,1.8,2.0,2.0,0.018,3.0,2.0,1.0,2.0,0.0,0.0,0.0,470.66
873185b5affffff,0.0,0.0,1.72,0.0,0.0,0.118,3.0,2.0,2.0,0.0,1.0,0.0,0.0,549.7
8731aac40ffffff,0.1111,0.0,1.08,2.0,2.0,0.504,22.0,16.0,5.0,2.0,9.0,0.0,0.0,734.54
8731aa645ffffff,0.2222,0.09,1.64,4.0,2.0,0.539,14.0,9.0,7.0,4.0,2.0,0.0,0.0,781.42
8731aa81affffff,1.0,0.2,1.72,23.0,19.0,0.595,30.0,29.0,5.0,23.0,1.0,1.0,1.0,451.05
87318182affffff,0.0278,0.0,1.48,0.0,0.0,0.259,11.0,8.0,3.0,0.0,4.0,1.0,0.0,499.05
8731aa390ffffff,0.3333,0.3333,1.64,6.0,2.0,0.675,30.0,25.0,6.0,6.0,2.0,0.0,3.0,228.83
8731852c1ffffff,0.5,0.07,1.72,9.0,6.0,0.862,30.0,24.0,8.0,9.0,1.0,0.0,0.0,389.73
8731a84b3ffffff,0.0556,0.0233,1.72,1.0,0.0,0.272,11.0,4.0,4.0,1.0,1.0,0.0,0.0,494.97
8731abd90ffffff,0.1111,0.0,1.72,2.0,2.0,0.343,12.0,9.0,4.0,2.0,1.0,0.0,0.0,691.42
8731aa6e5ffffff,0.1111,0.0233,1.16,2.0,2.0,0.757,28.0,27.0,7.0,2.0,8.0,0.0,0.0,826.02
8731ae28effffff,0.0556,0.0,1.64,1.0,2.0,0.3,10.0,6.0,4.0,1.0,2.0,0.0,0.0,598.16
8731aa94dffffff,0.0,0.0,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731aa026ffffff,0.3056,0.0,1.64,4.0,4.0,0.316,11.0,8.0,4.0,4.0,2.0,3.0,1.0,654.82
8731aa6abffffff,0.1667,0.0,1.24,3.0,3.0,0.484,30.0,28.0,4.0,3.0,7.0,0.0,0.0,638.29
8731aac08ffffff,0.1111,0.09,1.48,2.0,2.0,0.728,30.0,26.0,7.0,2.0,4.0,0.0,0.0,500.99
87318534affffff,0.3889,0.0667,1.64,7.0,15.0,0.784,30.0,26.0,7.0,7.0,2.0,0.0,0.0,633.98
8731aa488ffffff,0.1389,0.0,1.24,2.0,3.0,0.463,30.0,18.0,4.0,2.0,7.0,1.0,1.0,508.72
873181b45ffffff,0.0556,0.0,1.56,1.0,2.0,0.454,14.0,11.0,5.0,1.0,3.0,0.0,0.0,584.88
8731aa056ffffff,0.2778,0.16,1.64,5.0,1.0,0.644,25.0,17.0,6.0,5.0,2.0,0.0,0.0,761.86
8731aa8dbffffff,0.0,0.0,1.8,0.0,0.0,0.12,6.0,3.0,2.0,0.0,0.0,0.0,0.0,929.38
8731aa06affffff,0.2778,0.1167,1.72,5.0,1.0,0.529,30.0,17.0,5.0,5.0,1.0,0.0,0.0,505.04
8731aab9bffffff,0.3889,0.07,1.4,7.0,3.0,0.737,18.0,17.0,7.0,7.0,5.0,0.0,0.0,247.81
8731aa040ffffff,0.0,0.0,1.64,0.0,0.0,0.362,12.0,10.0,4.0,0.0,2.0,0.0,0.0,362.45
8731aa0c6ffffff,0.1111,0.0,1.16,2.0,2.0,0.709,23.0,21.0,6.0,2.0,8.0,0.0,1.0,545.19
8731aac4dffffff,0.1667,0.0,1.08,3.0,2.0,0.78,30.0,30.0,7.0,3.0,9.0,0.0,0.0,508.05
87318521dffffff,0.4444,0.3333,1.8,8.0,3.0,0.764,30.0,20.0,7.0,8.0,0.0,0.0,0.0,757.67
8731a84ddffffff,0.1667,0.0467,1.64,3.0,3.0,0.838,30.0,22.0,8.0,3.0,2.0,0.0,2.0,219.24
8731aaaadffffff,0.3333,0.0,1.8,6.0,3.0,0.24,13.0,7.0,3.0,6.0,0.0,0.0,1.0,1133.42
8731aa755ffffff,0.0556,0.0233,1.32,1.0,4.0,0.554,30.0,27.0,5.0,1.0,6.0,0.0,1.0,256.35
8731aaa15ffffff,0.1111,0.0,1.64,2.0,2.0,0.22,10.0,5.0,3.0,2.0,2.0,0.0,1.0,769.71
8731abda8ffffff,0.0,0.0,1.64,0.0,0.0,0.018,3.0,2.0,1.0,0.0,2.0,0.0,0.0,791.04
873185b58ffffff,0.1667,0.0233,1.8,3.0,0.0,0.321,12.0,7.0,4.0,3.0,0.0,0.0,0.0,791.96
8731aa6f2ffffff,0.1111,0.0233,1.72,2.0,1.0,0.437,15.0,7.0,6.0,2.0,1.0,0.0,0.0,667.95
8731aa8f5ffffff,0.1944,0.1133,1.72,3.0,6.0,0.779,27.0,19.0,7.0,3.0,1.0,1.0,0.0,710.67
8731aa356ffffff,0.1111,0.0,1.72,2.0,2.0,0.282,6.0,5.0,4.0,2.0,1.0,0.0,0.0,857.0
8731aa81bffffff,0.6389,0.07,1.56,11.0,7.0,0.754,20.0,18.0,7.0,11.0,3.0,1.0,1.0,657.89
873181b8dffffff,0.2222,0.07,1.56,4.0,1.0,0.485,17.0,12.0,5.0,4.0,3.0,0.0,0.0,548.54
8731aa39dffffff,0.0556,0.0,1.64,1.0,0.0,0.496,30.0,16.0,5.0,1.0,2.0,0.0,0.0,488.48
873181b6effffff,0.0,0.0,1.8,0.0,0.0,0.204,8.0,4.0,3.0,0.0,0.0,0.0,0.0,700.75
87318c896ffffff,0.3889,0.27,1.48,7.0,2.0,0.931,29.0,26.0,9.0,7.0,4.0,0.0,0.0,578.37
8731aa316ffffff,0.0556,0.0,1.72,1.0,1.0,0.289,17.0,7.0,4.0,1.0,1.0,0.0,0.0,785.95
87318186affffff,0.1667,0.0,1.4,3.0,4.0,0.579,23.0,17.0,5.0,3.0,5.0,0.0,2.0,325.46
8731aab9effffff,0.0,0.0,1.8,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731a8490ffffff,0.0,0.0,1.8,0.0,0.0,0.021,9.0,4.0,1.0,0.0,0.0,0.0,0.0,741.5
8731aab28ffffff,0.6667,0.0,1.72,12.0,10.0,0.772,30.0,23.0,7.0,12.0,1.0,0.0,0.0,706.32
8731ae29dffffff,0.0,0.0,1.8,0.0,0.0,0.018,6.0,2.0,1.0,0.0,0.0,0.0,0.0,862.99
8731a84f3ffffff,0.0,0.0,1.32,0.0,0.0,0.207,17.0,8.0,3.0,0.0,6.0,0.0,0.0,785.59
873185b53ffffff,0.1667,0.0,1.48,3.0,2.0,0.586,20.0,14.0,6.0,3.0,4.0,0.0,0.0,837.2
8731abdaaffffff,0.0,0.0,1.72,0.0,0.0,0.017,2.0,1.0,1.0,0.0,1.0,0.0,0.0,971.63
8731ab525ffffff,0.4444,0.3133,1.8,8.0,5.0,0.564,30.0,27.0,5.0,8.0,0.0,0.0,2.0,94.99
8731aa959ffffff,0.5,0.1567,1.4,9.0,5.0,0.776,30.0,29.0,7.0,9.0,5.0,0.0,0.0,405.93
8731a849cffffff,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731a8491ffffff,0.0,0.0,1.72,0.0,0.0,0.017,1.0,1.0,1.0,0.0,1.0,0.0,0.0,890.26
873185211ffffff,0.1667,0.1333,1.48,3.0,2.0,0.609,28.0,23.0,6.0,3.0,4.0,0.0,1.0,208.99
87318196effffff,0.2778,0.1367,1.24,5.0,1.0,0.572,30.0,15.0,6.0,5.0,7.0,0.0,0.0,500.33
8731aa4daffffff,0.3889,0.2233,1.32,7.0,4.0,0.806,29.0,23.0,7.0,7.0,6.0,0.0,0.0,596.27
