spatial_unit,centroid_lng,centroid_lat,province,city,district,adcode,township,street,business_area,nearest_aoi,nearest_poi,formatted_address,zone,borough,display_name,name_source,name_confidence,regeo_status,regeo_info
8731aa6b5ffffff,116.5828147,39.6678783,北京市,北京市,大兴区,110115,长子营镇,,,,航食基地大兴长子营现代农业产业园,北京市大兴区长子营镇北泗路,大兴区 · 长子营镇,大兴区,大兴区 · 长子营镇,township,high,1,OK
8731aa582ffffff,116.1726265,39.8588054,北京市,北京市,丰台区,110106,北宫镇,射击场路,,槐树岭4号院,槐树岭4号院,北京市丰台区北宫镇燕岭宾馆·餐厅槐树岭4号院,丰台区 · 北宫镇,丰台区,丰台区 · 北宫镇,township,high,1,OK
8731ab7b2ffffff,117.5956363,39.7380118,天津市,天津市,宝坻区,120115,新安镇,,,,小河口扬水站,天津市宝坻区新安镇潘广记百货商店,宝坻区 · 新安镇,宝坻区,宝坻区 · 新安镇,township,high,1,OK
8731aa889ffffff,116.6665689,40.3314869,北京市,北京市,怀柔区,110116,怀柔镇,中葛路,,北京栗乡园食品有限公司,北京栗乡园食品有限公司,北京市怀柔区怀柔镇北京栗乡园食品有限公司,怀柔区 · 怀柔镇,怀柔区,怀柔区 · 怀柔镇,township,high,1,OK
873181aa8ffffff,116.3158627,39.4320532,河北省,廊坊市,固安县,131022,固安镇,新源东街,,津狮花园,津狮花园,河北省廊坊市固安县固安镇新源东街159号津狮花园,固安县 · 固安镇,固安县,固安县 · 固安镇,township,high,1,OK
873185281ffffff,115.8896858,39.8777276,北京市,北京市,房山区,110111,佛子庄乡,,,,滴水岩,北京市房山区佛子庄乡北老路,房山区 · 佛子庄乡,房山区,房山区 · 佛子庄乡,township,high,1,OK
8731aa0eeffffff,116.7934487,40.0225390,河北省,廊坊市,三河市,131082,高楼镇,燕顺路,,,牛府村,河北省廊坊市三河市高楼镇振兴四巷,三河市 · 高楼镇,三河市,三河市 · 高楼镇,township,high,1,OK
87318181cffffff,115.9817874,39.6038752,北京市,北京市,房山区,110111,韩村河镇,岳琉路,,,小胡汽修店,北京市房山区韩村河镇岳琉路,房山区 · 韩村河镇,房山区,房山区 · 韩村河镇,township,high,1,OK
8731a8d9effffff,116.8594901,41.0132669,河北省,承德市,丰宁满族自治县,130826,黑山嘴镇,,,,小兰营村,河北省承德市丰宁满族自治县黑山嘴镇北土桥沟,丰宁满族自治县 · 黑山嘴镇,丰宁满族自治县,丰宁满族自治县 · 黑山嘴镇,township,high,1,OK
87318cd0dffffff,116.7470972,39.5135597,河北省,廊坊市,广阳区,131003,北旺镇,光明东道,,荣盛桃李观邸1区,荣盛桃李观邸1区,河北省廊坊市广阳区北旺镇赋祥采耳荣盛桃李观邸1区,广阳区 · 北旺镇,广阳区,广阳区 · 北旺镇,township,high,1,OK
8731aa49affffff,116.2347872,39.6877623,北京市,北京市,大兴区,110115,北臧村镇,,,,北京市直机关林,北京市大兴区北臧村镇左堤路,大兴区 · 北臧村镇,大兴区,大兴区 · 北臧村镇,township,high,1,OK
8731aacf5ffffff,116.3478354,40.1476882,北京市,北京市,昌平区,110114,百善镇,,,未来科学城(建设中),未来科学城(建设中),北京市昌平区百善镇百吕路未来科学城(建设中),昌平区 · 百善镇,昌平区,昌平区 · 百善镇,township,high,1,OK
873181a8cffffff,116.3100657,39.3981159,河北省,廊坊市,固安县,131022,固安镇,永定南路,,,燕儒国学教育文化产业园,河北省廊坊市固安县固安镇106国道,固安县 · 固安镇,固安县,固安县 · 固安镇,township,high,1,OK
8731aaa84ffffff,116.9584703,40.2413531,北京市,北京市,密云区,110118,东邵渠镇,,,,,北京市密云区东邵渠镇,密云区 · 东邵渠镇,密云区,密云区 · 东邵渠镇,township,high,1,OK
873181873ffffff,116.1011991,39.6374328,北京市,北京市,房山区,110111,窦店镇,,,,国家广播电视总局五六四台,北京市房山区窦店镇电交路,房山区 · 窦店镇,房山区,房山区 · 窦店镇,township,high,1,OK
8731aa163ffffff,116.8138693,40.2608366,北京市,北京市,顺义区,110113,木林镇,中干渠路,,唐指山风景区,唐指山风景区,北京市顺义区木林镇花果峪农业产业园唐指山风景区,顺义区 · 木林镇,顺义区,顺义区 · 木林镇,township,high,1,OK
87318536dffffff,116.1330460,40.1670569,北京市,北京市,昌平区,110114,阳坊镇,顺沙路,,,北京班诺混凝土有限公司,北京市昌平区阳坊镇温南路,昌平区 · 阳坊镇,昌平区,昌平区 · 阳坊镇,township,high,1,OK
873181a66ffffff,116.4972599,39.5667055,北京市,北京市,大兴区,110115,礼贤镇,,,孙家营小学,孙家营小学,北京市大兴区礼贤镇孙家营小学,大兴区 · 礼贤镇,大兴区,大兴区 · 礼贤镇,township,high,1,OK
8731aa71dffffff,116.6806857,39.8368277,北京市,北京市,通州区,110112,台湖镇,,,,施园桥,北京市通州区台湖镇东六环,通州区 · 台湖镇,通州区,通州区 · 台湖镇,township,high,1,OK
873185a62ffffff,116.0900463,40.3905172,北京市,北京市,延庆区,110119,井庄镇,,,,莲花滩村,北京市延庆区井庄镇西莲路,延庆区 · 井庄镇,延庆区,延庆区 · 井庄镇,township,high,1,OK
8731aa0ddffffff,116.7811823,39.9546301,河北省,廊坊市,三河市,131082,迎宾北路街道,燕顺路,,汇福悦榕湾,汇福悦榕湾,河北省廊坊市三河市迎宾北路街道廊坊燕郊燕顺路豪华的家一居室可住2人汇福悦榕湾,三河市 · 迎宾北路街道,三河市,三河市 · 迎宾北路街道,township,high,1,OK
873185268ffffff,116.1786720,40.0296735,北京市,北京市,海淀区,110108,温泉镇,白家疃路,,,簸箕水,北京市海淀区温泉镇春暖花开樱桃采摘园,海淀区 · 温泉镇,海淀区,海淀区 · 温泉镇,township,high,1,OK
873181a1effffff,116.3442440,39.4658649,北京市,北京市,大兴区,110115,榆垡镇,华南街,,,王家屯村村民委员会,北京市大兴区榆垡镇南马路,大兴区 · 榆垡镇,大兴区,大兴区 · 榆垡镇,township,high,1,OK
87318181dffffff,116.0045465,39.6037824,北京市,北京市,房山区,110111,琉璃河镇,,,,鼎盛景园,北京市房山区琉璃河镇岳琉路,房山区 · 琉璃河镇,房山区,房山区 · 琉璃河镇,township,high,1,OK
8731aa70affffff,116.7032970,39.8365581,北京市,北京市,通州区,110112,张家湾镇,张采路,,先祖园,先祖园,北京市通州区张家湾镇G1京哈高速先祖园,通州区 · 张家湾镇,通州区,通州区 · 张家湾镇,township,high,1,OK
873181946ffffff,116.0642177,39.7570767,北京市,北京市,房山区,110111,青龙湖镇,,,,岗上村,北京市房山区青龙湖镇西庄户北路,房山区 · 青龙湖镇,房山区,房山区 · 青龙湖镇,township,high,1,OK
8731aa01effffff,116.6861402,40.0581022,北京市,北京市,顺义区,110113,李桥镇,龙塘路,,北京傲维捷达物流有限公司,树行北路支线,北京市顺义区李桥镇树行北路支线北京傲维捷达物流有限公司,顺义区 · 李桥镇,顺义区,顺义区 · 李桥镇,township,high,1,OK
8731aa606ffffff,116.6994386,39.7516124,北京市,北京市,通州区,110112,张家湾镇,前街,,,前街村村民委员会,北京市通州区张家湾镇后耕路,通州区 · 张家湾镇,通州区,通州区 · 张家湾镇,township,high,1,OK
8731aa1b3ffffff,116.5017586,40.1116811,北京市,北京市,顺义区,110113,后沙峪镇,古城路,,北京温榆河公园·故城记忆,北京温榆河公园·故城记忆,北京市顺义区后沙峪镇北京温榆河公园·故城记忆-温榆远树,顺义区 · 后沙峪镇,顺义区,顺义区 · 后沙峪镇,township,high,1,OK
8731aa233ffffff,117.0358892,39.9848517,河北省,廊坊市,三河市,131082,泃阳镇,泃阳大街,,,定福庄村,河北省廊坊市三河市泃阳镇定福庄村民委员会,三河市 · 泃阳镇,三河市,三河市 · 泃阳镇,township,high,1,OK
8731aaa16ffffff,116.9937242,40.3089005,北京市,北京市,密云区,110118,东邵渠镇,,,老象峰景区,老象峰景区,北京市密云区东邵渠镇老象峰景区,密云区 · 东邵渠镇,密云区,密云区 · 东邵渠镇,township,high,1,OK
8731ae2d6ffffff,116.6590491,40.6740366,北京市,北京市,怀柔区,110116,汤河口镇,,,,安岭梁隧道,北京市怀柔区汤河口镇京加路,怀柔区 · 汤河口镇,怀柔区,怀柔区 · 汤河口镇,township,high,1,OK
8731aacb2ffffff,116.1587865,40.1154266,北京市,北京市,海淀区,110108,苏家坨镇,温阳路,,,苏家坨桥,北京市海淀区苏家坨镇苏家坨东路,海淀区 · 苏家坨镇,海淀区,海淀区 · 苏家坨镇,township,high,1,OK
87318c931ffffff,117.0065064,39.7646810,河北省,廊坊市,香河县,131024,淑阳镇,新华大街,,新华嘉园,新华嘉园,河北省廊坊市香河县淑阳镇槐店王婆大虾火锅(香河店)新华嘉园,香河县 · 淑阳镇,香河县,香河县 · 淑阳镇,township,high,1,OK
8731aa3a5ffffff,116.9354604,40.0544468,北京市,北京市,顺义区,110113,大孙各庄镇,成龙西街,,,龙庭侯村,北京市顺义区大孙各庄镇七大路,顺义区 · 大孙各庄镇,顺义区,顺义区 · 大孙各庄镇,township,high,1,OK
873181974ffffff,116.0242685,39.7914710,北京市,北京市,房山区,110111,青龙湖镇,辛北路,,,龙缘骑士农家院(辛北路3号分店),北京市房山区青龙湖镇香财顺商店,房山区 · 青龙湖镇,房山区,房山区 · 青龙湖镇,township,high,1,OK
8731a84caffffff,117.1518473,40.5445596,北京市,北京市,密云区,110118,太师屯镇,,,,北京石门水库小院客栈,北京市密云区太师屯镇G45大广高速,密云区 · 太师屯镇,密云区,密云区 · 太师屯镇,township,high,1,OK
8731aa609ffffff,116.7978690,39.7334790,北京市,北京市,通州区,110112,漷县镇,,,,老张百果园,北京市通州区漷县镇马黄路,通州区 · 漷县镇,通州区,通州区 · 漷县镇,township,high,1,OK
8731aa8edffffff,116.8158439,40.3973896,北京市,北京市,密云区,110118,密云镇,,,,平步青云农家院,北京市密云区密云镇菜鸟速递(北京密云站),密云区 · 密云镇,密云区,密云区 · 密云镇,township,high,1,OK
8731aa145ffffff,116.8221531,40.2436420,北京市,北京市,顺义区,110113,木林镇,,,,王泮庄村,北京市顺义区木林镇中干渠路,顺义区 · 木林镇,顺义区,顺义区 · 木林镇,township,high,1,OK
8731aaa8bffffff,117.0283972,40.1890364,北京市,北京市,平谷区,110117,峪口镇,峪蔡路,,,兴龙老年公寓(原芝麻开庄园),北京市平谷区峪口镇胡兴路,平谷区 · 峪口镇,平谷区,平谷区 · 峪口镇,township,high,1,OK
8731aa16bffffff,116.8676260,40.2428963,北京市,北京市,顺义区,110113,龙湾屯镇,新民路,,,金顺旅业,北京市顺义区龙湾屯镇木孙路,顺义区 · 龙湾屯镇,顺义区,顺义区 · 龙湾屯镇,township,high,1,OK
8731aa149ffffff,116.8841309,40.2085268,北京市,北京市,顺义区,110113,龙湾屯镇,龙尹路,,,七唐路,北京市顺义区龙湾屯镇七唐路,顺义区 · 龙湾屯镇,顺义区,顺义区 · 龙湾屯镇,township,high,1,OK
873181a12ffffff,116.2990815,39.4661284,河北省,廊坊市,固安县,131022,固安镇,孔雀大道,,孔雀城大湖,孔雀城大湖,河北省廊坊市固安县固安镇永定河孔雀城大湖颐湖苑38栋孔雀城大湖,固安县 · 固安镇,固安县,固安县 · 固安镇,township,high,1,OK
873181d69ffffff,115.8025465,39.5532133,北京市,北京市,房山区,110111,大石窝镇,,,,南辛庄村,北京市房山区大石窝镇辛庄路,房山区 · 大石窝镇,房山区,房山区 · 大石窝镇,township,high,1,OK
873181b8bffffff,116.2680770,39.4832996,河北省,廊坊市,固安县,131022,固安镇,,,,西坨村,河北省廊坊市固安县固安镇西坨村,固安县 · 固安镇,固安县,固安县 · 固安镇,township,high,1,OK
8731aac22ffffff,116.3112059,40.2679234,北京市,北京市,昌平区,110114,崔村镇,,,北京十三陵国家森林公园蟒山景区,北京十三陵国家森林公园蟒山景区,北京市昌平区崔村镇蟒山国家森林公园北京十三陵国家森林公园蟒山景区,昌平区 · 崔村镇,昌平区,昌平区 · 崔村镇,township,high,1,OK
8731aac2cffffff,116.3714959,40.2843096,北京市,北京市,昌平区,110114,延寿镇,安四路,,,小潭桥,北京市昌平区延寿镇安四路,昌平区 · 延寿镇,昌平区,昌平区 · 延寿镇,township,high,1,OK
8731aa644ffffff,116.8715644,39.7665051,北京市,北京市,通州区,110112,西集镇,,,,通州运河北山公园,北京市通州区西集镇G95首都环线高速,通州区 · 西集镇,通州区,通州区 · 西集镇,township,high,1,OK
8731aa6acffffff,116.6647937,39.6840398,北京市,北京市,大兴区,110115,采育镇,,,,星月湖休闲垂钓园,北京市大兴区采育镇星月湖休闲垂钓园,大兴区 · 采育镇,大兴区,大兴区 · 采育镇,township,high,1,OK
8731a8772ffffff,117.4653136,40.6907652,河北省,承德市,滦平县,130824,两间房镇,,,,涝洼村,河北省承德市滦平县两间房镇涝洼村,滦平县 · 两间房镇,滦平县,滦平县 · 两间房镇,township,high,1,OK
873181b43ffffff,116.4722646,39.6178873,北京市,北京市,大兴区,110115,安定镇,庞青路,,安定收费站(G3京台高速出口),安定收费站(G3京台高速出口),北京市大兴区安定镇安定收费站(G3京台高速出口),大兴区 · 安定镇,大兴区,大兴区 · 安定镇,township,high,1,OK
8731aa621ffffff,116.7424055,39.8020872,北京市,北京市,通州区,110112,漷县镇,,,,枣林庄路,北京市通州区漷县镇枣林庄路,通州区 · 漷县镇,通州区,通州区 · 漷县镇,township,high,1,OK
87318cd6bffffff,116.8959124,39.5289203,天津市,天津市,武清区,120114,白古屯镇,市场路,,,杨房路,天津市武清区白古屯镇杨房路,武清区 · 白古屯镇,武清区,武清区 · 白古屯镇,township,high,1,OK
873181a30ffffff,116.3106855,39.5340588,北京市,北京市,大兴区,110115,榆垡镇,,,,西瓮各庄村,北京市大兴区榆垡镇北京良华建材厂,大兴区 · 榆垡镇,大兴区,大兴区 · 榆垡镇,township,high,1,OK
87318192cffffff,115.9699866,39.8088676,北京市,北京市,房山区,110111,河北镇,石花洞路,,,百老汇,北京市房山区河北镇中国特色医疗技术工作委员会养老工作办公室,房山区 · 河北镇,房山区,房山区 · 河北镇,township,high,1,OK
873185b1dffffff,115.9021045,40.4440355,北京市,北京市,延庆区,110119,康庄镇,,,妫河森林公园,妫河森林公园,北京市延庆区康庄镇环湖南路妫河森林公园,延庆区 · 康庄镇,延庆区,延庆区 · 康庄镇,township,high,1,OK
8731aa0c5ffffff,116.7790531,40.0057179,河北省,廊坊市,三河市,131082,燕郊镇,燕顺路,,中国国际能源三河市燕兴加油站,中国国际能源三河市燕兴加油站,河北省廊坊市三河市燕郊镇燕顺路1854号中国国际能源三河市燕兴加油站,三河市 · 燕郊镇,三河市,三河市 · 燕郊镇,township,high,1,OK
8731a8c86ffffff,116.9160239,40.9433247,河北省,承德市,丰宁满族自治县,130826,黑山嘴镇,,,,东七道沟,河北省承德市丰宁满族自治县黑山嘴镇东七道沟,丰宁满族自治县 · 黑山嘴镇,丰宁满族自治县,丰宁满族自治县 · 黑山嘴镇,township,high,1,OK
8731ab508ffffff,117.4484096,39.9605594,天津市,天津市,蓟州区,120119,礼明庄镇,盘龙山路,,,徐各庄中心小学,天津市蓟州区礼明庄镇九山顶路,蓟州区 · 礼明庄镇,蓟州区,蓟州区 · 礼明庄镇,township,high,1,OK
8731aa0ecffffff,116.8078506,40.0393573,北京市,北京市,顺义区,110113,北务镇,木燕路,,,小珠宝村村民委员会,北京市顺义区北务镇北务卢春艳小吃店,顺义区 · 北务镇,顺义区,顺义区 · 北务镇,township,high,1,OK
8731abc84ffffff,117.3316721,40.1153991,天津市,天津市,蓟州区,120119,罗庄子镇,,,,花峪,天津市蓟州区罗庄子镇骆洪路,蓟州区 · 罗庄子镇,蓟州区,蓟州区 · 罗庄子镇,township,high,1,OK
8731aa235ffffff,117.0421668,40.0187291,河北省,廊坊市,三河市,131082,泃阳镇,建安大街,,,赵河沟小学,河北省廊坊市三河市泃阳镇蒋谭公路,三河市 · 泃阳镇,三河市,三河市 · 泃阳镇,township,high,1,OK
8731a8cacffffff,116.9831075,40.9932736,河北省,承德市,丰宁满族自治县,130826,天桥镇,,,,鹿马沟,河北省承德市丰宁满族自治县天桥镇鹿马沟,丰宁满族自治县 · 天桥镇,丰宁满族自治县,丰宁满族自治县 · 天桥镇,township,high,1,OK
87318c968ffffff,117.2451167,39.7779959,天津市,天津市,宝坻区,120115,牛道口镇,天中路,,,岳家庄村1区,天津市宝坻区牛道口镇G1京哈高速,宝坻区 · 牛道口镇,宝坻区,宝坻区 · 牛道口镇,township,high,1,OK
