spatial_unit,pickup_count,avg_distance,avg_duration_min,avg_price,short_trip_ratio,late_pickup_ratio,weekend_pickup_ratio,dropoff_count,active_night_hours,active_nights,max_hourly_activity,weekday_avg_activity,weekend_avg_activity,total_activity,inflow_outflow_balance,activity_persistence,weekend_boost,night_vitality_score,cluster_id,region_type,spatial_unit_type,zone,borough,score_ratio,bar_density,restaurant_density,subway_distance,entertainment_poi_count,tourism_poi_count,poi_diversity,poi_total_count,poi_meaningful_count,poi_category_count,nightlife_poi_count,transport_poi_count,business_area_count,aoi_count,avg_poi_distance,long_trip_ratio,airport_like_score,station_like_score,hub_penalty,is_transport_hub,adjusted_night_vitality_score,source_spatial_unit,source_zone
8731aaae0ffffff,3.0,9.4024,41.8,0.0,0.3333333333333333,0.3333333333333333,0.0,7.0,6,3,3,1.6666666666666667,0.0,10.0,0.4,0.1428571428571428,0.3749999999999999,13.67,3,mixed_evening_area,h3,活动网格 8731aaae0ffffff,Beijing,0.1664029214850882,0.3333,0.0467,1.72,6.0,5.0,0.514,13.0,11.0,6.0,6.0,1.0,0.0,0.0,820.57,0.4502,0.2026,0.2076,3.74,False,9.93,8731aaae0ffffff,活动网格 8731aaae0ffffff
8731aa6a5ffffff,5.0,4.92884,30.02,0.0,0.0,0.0,0.4,22.0,20,6,3,1.4615384615384617,1.1428571428571428,27.0,0.6296296296296297,0.4761904761904761,0.8705357142857142,13.65,0,return_destination,h3,活动网格 8731aa6a5ffffff,Beijing,0.1661594643944005,0.1667,0.1133,1.24,3.0,2.0,0.7,24.0,21.0,6.0,3.0,7.0,0.0,0.0,466.77,0.0774,0.0348,0.0271,0.63,False,13.02,8731aa6a5ffffff,活动网格 8731aa6a5ffffff
8731aa44bffffff,6.0,15.816166666666668,37.736666666666665,0.0,0.0,0.3333333333333333,0.1666666666666666,6.0,10,4,2,1.4,1.0,12.0,0.0,0.238095238095238,0.8333333333333334,13.64,1,transport_hub_like,h3,活动网格 8731aa44bffffff,Beijing,0.1660377358490566,0.6389,0.0233,1.72,11.0,12.0,0.752,30.0,28.0,7.0,11.0,1.0,1.0,1.0,467.49,0.9847,0.4431,0.3446,7.98,False,5.66,8731aa44bffffff,活动网格 8731aa44bffffff
8731aa80affffff,11.0,9.101245454545454,32.555454545454545,0.0,0.1818181818181818,0.2727272727272727,0.0,10.0,12,3,4,1.75,0.0,21.0,-0.0476190476190476,0.2857142857142857,0.3636363636363636,13.61,1,transport_hub_like,h3,活动网格 8731aa80affffff,Beijing,0.1656725502130249,0.1667,0.0,1.8,3.0,1.0,0.35,30.0,9.0,4.0,3.0,0.0,0.0,0.0,387.65,0.4251,0.1913,0.1761,3.44,False,10.17,8731aa80affffff,活动网格 8731aa80affffff
8731aa8e0ffffff,13.0,10.941215384615386,39.04384615384616,0.0,0.0,0.1538461538461538,0.0769230769230769,13.0,16,5,4,1.7142857142857142,1.0,26.0,0.0,0.3809523809523809,0.7368421052631579,13.6,1,transport_hub_like,h3,活动网格 8731aa8e0ffffff,Beijing,0.165550821667681,0.0556,0.0667,1.8,1.0,1.0,0.439,30.0,15.0,5.0,1.0,0.0,0.0,0.0,735.21,0.5784,0.2603,0.2025,4.69,False,8.91,8731aa8e0ffffff,活动网格 8731aa8e0ffffff
87318182effffff,5.0,10.007079999999998,33.8,0.0,0.2,0.0,0.4,8.0,11,5,2,1.1666666666666667,1.2,13.0,0.2307692307692307,0.2619047619047619,1.015384615384615,13.59,0,return_destination,h3,活动网格 87318182effffff,Beijing,0.1654290931223371,0.3889,0.0233,1.4,7.0,6.0,0.814,30.0,27.0,7.0,7.0,5.0,0.0,0.0,469.99,0.5006,0.2253,0.2052,4.05,False,9.54,87318182effffff,活动网格 87318182effffff
8731aac6bffffff,3.0,25.81126666666667,23.83666666666667,0.0,0.0,0.3333333333333333,0.0,4.0,7,5,1,1.0,1.0,7.0,0.1428571428571428,0.1666666666666666,1.0,13.42,1,transport_hub_like,h3,活动网格 8731aac6bffffff,Beijing,0.1633597078514911,0.3333,0.1133,1.24,6.0,3.0,0.794,30.0,23.0,7.0,6.0,7.0,0.0,0.0,631.4,1.0,0.45,0.35,8.1,False,5.32,8731aac6bffffff,活动网格 8731aac6bffffff
8731aacc9ffffff,3.0,16.8629,52.39333333333334,0.0,0.0,0.3333333333333333,0.3333333333333333,4.0,7,4,1,1.0,1.0,7.0,0.1428571428571428,0.1666666666666666,1.0,13.42,1,transport_hub_like,h3,活动网格 8731aacc9ffffff,Beijing,0.1633597078514911,1.0,0.0,1.24,18.0,18.0,0.46,30.0,29.0,4.0,18.0,7.0,1.0,2.0,434.64,1.0,0.45,0.35,8.1,False,5.32,8731aacc9ffffff,活动网格 8731aacc9ffffff
8731aaa1bffffff,8.0,7.1536,34.59875,0.0,0.0,0.25,0.125,19.0,14,5,4,2.1818181818181817,1.0,27.0,0.4074074074074074,0.3333333333333333,0.6285714285714286,13.36,0,return_destination,h3,活动网格 8731aaa1bffffff,Beijing,0.1626293365794278,0.8333,0.67,1.8,15.0,1.0,0.676,30.0,27.0,6.0,15.0,0.0,0.0,1.0,489.95,0.2628,0.1183,0.092,2.13,False,11.23,8731aaa1bffffff,活动网格 8731aaa1bffffff
8731aa081ffffff,14.0,14.7648,35.57785714285715,0.0,0.0,0.1428571428571428,0.2142857142857142,4.0,14,6,2,1.375,1.1666666666666667,18.0,-0.5555555555555556,0.3333333333333333,0.912280701754386,13.36,1,transport_hub_like,h3,活动网格 8731aa081ffffff,Beijing,0.1626293365794278,0.8889,0.8667,1.8,16.0,1.0,0.586,30.0,30.0,5.0,16.0,0.0,0.0,1.0,151.15,0.8971,0.4037,0.314,7.27,False,6.09,8731aa081ffffff,活动网格 8731aa081ffffff
8731aa89affffff,6.0,6.563883333333333,38.005,0.0,0.0,0.1666666666666666,0.1666666666666666,11.0,14,6,3,1.3,1.0,17.0,0.2941176470588235,0.3333333333333333,0.8695652173913044,13.36,0,return_destination,h3,活动网格 8731aa89affffff,Beijing,0.1626293365794278,0.5278,0.2667,1.56,9.0,4.0,0.736,27.0,24.0,6.0,9.0,3.0,1.0,0.0,731.21,0.2137,0.0961,0.0748,1.73,False,11.63,8731aa89affffff,活动网格 8731aa89affffff
8731aacf0ffffff,4.0,12.406825,32.5125,0.0,0.25,0.0,0.25,8.0,11,5,2,1.2,1.0,12.0,0.3333333333333333,0.2619047619047619,0.9090909090909092,13.35,0,return_destination,h3,活动网格 8731aacf0ffffff,Beijing,0.1625076080340839,0.4444,0.0467,0.84,8.0,7.0,0.754,30.0,27.0,7.0,8.0,12.0,0.0,3.0,731.35,0.7006,0.3153,0.2827,5.67,False,7.68,8731aacf0ffffff,活动网格 8731aacf0ffffff
873181b73ffffff,3.0,10.821833333333336,26.30333333333333,0.0,0.0,0.6666666666666666,0.0,2.0,5,3,1,1.0,0.0,5.0,-0.2,0.119047619047619,0.5,13.34,1,transport_hub_like,h3,活动网格 873181b73ffffff,Beijing,0.1623858794887401,0.2222,0.07,1.64,4.0,2.0,0.773,30.0,24.0,7.0,4.0,2.0,0.0,0.0,532.71,0.5685,0.2558,0.199,4.6,False,8.74,873181b73ffffff,活动网格 873181b73ffffff
873185a26ffffff,3.0,9.1758,41.38333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,2.0,5,2,1,1.0,0.0,5.0,-0.2,0.119047619047619,0.5,13.34,1,transport_hub_like,h3,活动网格 873185a26ffffff,Beijing,0.1623858794887401,0.9722,0.18,1.8,17.0,2.0,0.674,30.0,23.0,6.0,17.0,0.0,1.0,0.0,721.45,0.4313,0.1941,0.151,3.49,False,9.85,873185a26ffffff,活动网格 873185a26ffffff
873181844ffffff,3.0,5.689033333333334,16.29,0.0,0.0,0.0,0.0,6.0,8,4,2,1.0,2.0,9.0,0.3333333333333333,0.1904761904761904,1.5,13.31,0,return_destination,h3,活动网格 873181844ffffff,Beijing,0.1620206938527084,0.0833,0.0233,1.56,1.0,2.0,0.785,23.0,20.0,7.0,1.0,3.0,1.0,0.0,650.42,0.1408,0.0633,0.0493,1.14,False,12.17,873181844ffffff,活动网格 873181844ffffff
8731aac43ffffff,4.0,14.565875,25.3675,0.0,0.0,0.25,0.25,12.0,12,5,2,1.4,1.0,16.0,0.5,0.2857142857142857,0.8333333333333334,13.3,0,return_destination,h3,活动网格 8731aac43ffffff,Beijing,0.1618989653073645,0.1667,0.0467,1.4,3.0,4.0,0.823,30.0,21.0,7.0,3.0,5.0,0.0,0.0,536.14,0.8805,0.3962,0.3082,7.13,False,6.17,8731aac43ffffff,活动网格 8731aac43ffffff
8731aa023ffffff,12.0,11.0566,29.79083333333333,0.0,0.0,0.1666666666666666,0.0,12.0,14,5,4,1.9,1.25,24.0,0.0,0.3333333333333333,0.7758620689655172,13.23,1,transport_hub_like,h3,活动网格 8731aa023ffffff,Beijing,0.1610468654899574,0.1944,0.0,1.72,3.0,2.0,0.637,30.0,30.0,6.0,3.0,1.0,1.0,0.0,528.37,0.588,0.2646,0.2058,4.76,False,8.47,8731aa023ffffff,活动网格 8731aa023ffffff
8731abd8effffff,7.0,7.236914285714286,20.447142857142858,0.0,0.4285714285714285,0.1428571428571428,0.0,10.0,7,2,4,2.4285714285714284,0.0,17.0,0.1764705882352941,0.1666666666666666,0.2916666666666667,13.22,3,mixed_evening_area,h3,活动网格 8731abd8effffff,Beijing,0.1609251369446135,0.6111,0.4667,1.8,11.0,4.0,0.719,30.0,26.0,7.0,11.0,0.0,0.0,0.0,681.26,0.2697,0.1214,0.1587,2.86,False,10.36,8731abd8effffff,活动网格 8731abd8effffff
8731aa11dffffff,3.0,12.139499999999998,44.56666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,7.0,7,5,2,1.5,1.3333333333333333,10.0,0.4,0.1666666666666666,0.9333333333333332,13.2,0,return_destination,h3,活动网格 8731aa11dffffff,Beijing,0.1606816798539257,0.1944,0.0667,1.24,3.0,4.0,0.874,30.0,23.0,8.0,3.0,7.0,1.0,0.0,626.69,0.6783,0.3052,0.2374,5.49,False,7.71,8731aa11dffffff,活动网格 8731aa11dffffff
8731aad86ffffff,4.0,16.839225,41.6775,0.0,0.0,0.25,0.0,7.0,10,6,2,1.125,1.0,11.0,0.2727272727272727,0.238095238095238,0.9411764705882352,13.19,1,transport_hub_like,h3,活动网格 8731aad86ffffff,Beijing,0.1605599513085818,0.0833,0.0,1.64,1.0,2.0,0.631,30.0,25.0,6.0,1.0,2.0,1.0,0.0,546.11,1.0,0.45,0.35,8.1,False,5.09,8731aad86ffffff,活动网格 8731aad86ffffff
873181b5dffffff,3.0,5.167833333333333,9.976666666666668,0.0,0.6666666666666666,0.0,0.3333333333333333,2.0,4,3,2,1.5,1.0,5.0,-0.2,0.0952380952380952,0.8,13.18,3,mixed_evening_area,h3,活动网格 873181b5dffffff,Beijing,0.1604382227632379,0.3333,0.1367,1.64,6.0,2.0,0.606,23.0,14.0,6.0,6.0,2.0,0.0,0.0,594.1,0.0973,0.0438,0.1341,2.41,False,10.77,873181b5dffffff,活动网格 873181b5dffffff
8731aa793ffffff,4.0,14.446675,37.7675,0.0,0.0,0.0,0.75,14.0,12,6,3,1.2857142857142858,1.8,18.0,0.5555555555555556,0.2857142857142857,1.225,13.16,0,return_destination,h3,活动网格 8731aa793ffffff,Beijing,0.1601947656725502,0.5556,0.2667,1.4,10.0,3.0,0.87,30.0,26.0,8.0,10.0,5.0,0.0,0.0,678.77,0.8706,0.3918,0.3047,7.05,False,6.11,8731aa793ffffff,活动网格 8731aa793ffffff
8731aa48affffff,5.0,14.60746,40.666,0.0,0.0,0.2,0.4,6.0,11,5,1,1.0,1.0,11.0,0.0909090909090909,0.2619047619047619,1.0,13.13,1,transport_hub_like,h3,活动网格 8731aa48affffff,Beijing,0.1598295800365185,0.2778,0.2033,1.48,5.0,2.0,0.773,30.0,28.0,7.0,5.0,4.0,0.0,0.0,427.9,0.884,0.3978,0.3094,7.16,False,5.97,8731aa48affffff,活动网格 8731aa48affffff
873181b74ffffff,5.0,12.59348,39.974,0.0,0.2,0.0,0.0,9.0,12,6,3,1.25,1.0,14.0,0.2857142857142857,0.2857142857142857,0.8888888888888888,13.09,0,return_destination,h3,活动网格 873181b74ffffff,Beijing,0.159342665855143,0.5556,0.2267,1.4,10.0,2.0,0.953,30.0,27.0,9.0,10.0,5.0,0.0,0.0,410.64,0.7161,0.3223,0.2806,5.8,False,7.29,873181b74ffffff,活动网格 873181b74ffffff
8731aaaf6ffffff,9.0,9.3498,33.34777777777778,0.0,0.1111111111111111,0.4444444444444444,0.1111111111111111,3.0,7,3,6,1.7142857142857142,0.0,12.0,-0.5,0.1666666666666666,0.3684210526315789,13.08,1,transport_hub_like,h3,活动网格 8731aaaf6ffffff,Beijing,0.1592209373097991,0.4444,0.1167,1.32,8.0,3.0,0.567,21.0,17.0,5.0,8.0,6.0,0.0,2.0,494.73,0.4458,0.2006,0.1727,3.61,False,9.47,8731aaaf6ffffff,活动网格 8731aaaf6ffffff
8731aaa0dffffff,3.0,15.146133333333331,33.373333333333335,0.0,0.3333333333333333,0.0,0.0,7.0,8,4,2,1.2857142857142858,1.0,10.0,0.4,0.1904761904761904,0.875,13.06,0,return_destination,h3,活动网格 8731aaa0dffffff,Beijing,0.1589774802191113,0.5556,0.3567,1.48,10.0,4.0,0.899,30.0,25.0,9.0,10.0,4.0,0.0,0.0,474.0,0.9288,0.418,0.3751,7.52,False,5.54,8731aaa0dffffff,活动网格 8731aaa0dffffff
8731aa60dffffff,3.0,7.830333333333333,35.00333333333334,0.0,0.0,0.3333333333333333,0.0,7.0,8,4,2,1.2857142857142858,1.0,10.0,0.4,0.1904761904761904,0.875,13.06,0,return_destination,h3,活动网格 8731aa60dffffff,Beijing,0.1589774802191113,0.0556,0.0,1.56,1.0,1.0,0.595,25.0,15.0,6.0,1.0,3.0,0.0,0.0,623.79,0.3192,0.1436,0.1117,2.59,False,10.47,8731aa60dffffff,活动网格 8731aa60dffffff
873181b41ffffff,1.0,3.1006,30.18,0.0,0.0,0.0,0.0,17.0,18,6,1,1.0,1.0,18.0,0.8888888888888888,0.4285714285714285,1.0,13.03,0,return_destination,h3,活动网格 873181b41ffffff,Beijing,0.1586122945830797,0.1111,0.0233,1.32,2.0,2.0,0.841,30.0,26.0,8.0,2.0,6.0,0.0,0.0,464.35,0.0,0.0,0.0,0.0,False,13.03,873181b41ffffff,活动网格 873181b41ffffff
873185271ffffff,3.0,10.4218,38.906666666666666,0.0,0.0,0.3333333333333333,0.0,5.0,7,5,2,1.1666666666666667,1.0,8.0,0.25,0.1666666666666666,0.9230769230769228,12.98,0,return_destination,h3,活动网格 873185271ffffff,Beijing,0.1580036518563603,0.0833,0.0,1.56,1.0,1.0,0.323,10.0,8.0,4.0,1.0,3.0,1.0,0.0,677.83,0.5351,0.2408,0.1873,4.33,False,8.65,873185271ffffff,活动网格 873185271ffffff
873181956ffffff,3.0,8.9462,27.666666666666668,0.0,0.0,0.3333333333333333,0.3333333333333333,3.0,6,3,1,1.0,1.0,6.0,0.0,0.1428571428571428,1.0,12.97,1,transport_hub_like,h3,活动网格 873181956ffffff,Beijing,0.1578819233110164,0.4444,0.3333,1.72,8.0,3.0,0.878,30.0,24.0,8.0,8.0,1.0,0.0,0.0,199.11,0.4122,0.1855,0.1443,3.34,False,9.63,873181956ffffff,活动网格 873181956ffffff
8731aa14affffff,3.0,11.748366666666668,33.36,0.0,0.0,0.3333333333333333,0.0,3.0,6,3,1,1.0,1.0,6.0,0.0,0.1428571428571428,1.0,12.97,1,transport_hub_like,h3,活动网格 8731aa14affffff,Beijing,0.1578819233110164,0.0556,0.0,1.72,1.0,1.0,0.205,16.0,6.0,3.0,1.0,1.0,0.0,0.0,752.43,0.6457,0.2906,0.226,5.23,False,7.74,8731aa14affffff,活动网格 8731aa14affffff
8731aa11effffff,3.0,8.754666666666667,38.35,0.0,0.0,0.3333333333333333,0.0,3.0,6,3,1,1.0,1.0,6.0,0.0,0.1428571428571428,1.0,12.97,1,transport_hub_like,h3,活动网格 8731aa11effffff,Beijing,0.1578819233110164,0.25,0.0233,1.24,4.0,4.0,0.768,30.0,29.0,7.0,4.0,7.0,1.0,2.0,317.28,0.3962,0.1783,0.1387,3.21,False,9.76,8731aa11effffff,活动网格 8731aa11effffff
873181b19ffffff,3.0,14.8634,46.04,0.0,0.0,0.3333333333333333,0.6666666666666666,3.0,6,4,1,1.0,1.0,6.0,0.0,0.1428571428571428,1.0,12.97,1,transport_hub_like,h3,活动网格 873181b19ffffff,Beijing,0.1578819233110164,0.3333,0.07,1.64,6.0,4.0,0.906,25.0,23.0,8.0,6.0,2.0,0.0,0.0,793.42,0.9053,0.4074,0.3168,7.33,False,5.64,873181b19ffffff,活动网格 873181b19ffffff
873181842ffffff,5.0,4.69234,25.41,0.0,0.2,0.4,0.0,4.0,7,3,2,1.2857142857142858,0.0,9.0,-0.1111111111111111,0.1666666666666666,0.4375,12.96,1,transport_hub_like,h3,活动网格 873181842ffffff,Beijing,0.1577601947656725,0.1389,0.0233,1.64,2.0,1.0,0.391,10.0,8.0,5.0,2.0,2.0,1.0,0.0,722.87,0.0577,0.026,0.0502,0.9,False,12.06,873181842ffffff,活动网格 873181842ffffff
8731aa308ffffff,13.0,5.6989230769230765,30.01,0.0,0.0769230769230769,0.3076923076923077,0.0769230769230769,8.0,13,4,4,1.6153846153846154,0.0,21.0,-0.238095238095238,0.3095238095238095,0.3823529411764705,12.92,1,transport_hub_like,h3,活动网格 8731aa308ffffff,Beijing,0.157273280584297,0.4444,0.2233,1.48,8.0,4.0,0.757,28.0,18.0,7.0,8.0,4.0,0.0,0.0,562.94,0.1416,0.0637,0.0611,1.15,False,11.77,8731aa308ffffff,活动网格 8731aa308ffffff
8731aa063ffffff,4.0,10.484325,47.5,0.0,0.0,0.25,0.0,11.0,11,5,3,1.4444444444444444,1.0,15.0,0.4666666666666667,0.2619047619047619,0.8181818181818181,12.91,0,return_destination,h3,活动网格 8731aa063ffffff,Beijing,0.1571515520389531,0.2222,0.0,1.4,4.0,5.0,0.618,30.0,20.0,5.0,4.0,5.0,0.0,0.0,580.13,0.5404,0.2432,0.1891,4.38,False,8.53,8731aa063ffffff,活动网格 8731aa063ffffff
8731aa044ffffff,4.0,9.2452,37.1625,0.0,0.0,0.5,0.0,11.0,10,4,3,1.5,0.0,15.0,0.4666666666666667,0.238095238095238,0.4,12.89,0,return_destination,h3,活动网格 8731aa044ffffff,Beijing,0.1569080949482653,0.2778,0.0933,1.4,5.0,1.0,0.7,25.0,19.0,6.0,5.0,5.0,0.0,0.0,537.34,0.4371,0.1967,0.153,3.54,False,9.35,8731aa044ffffff,活动网格 8731aa044ffffff
873185a53ffffff,3.0,24.56543333333333,37.11333333333334,0.0,0.0,0.6666666666666666,0.0,1.0,4,2,1,1.0,0.0,4.0,-0.5,0.0952380952380952,0.5,12.88,1,transport_hub_like,h3,活动网格 873185a53ffffff,Beijing,0.1567863664029214,0.0556,0.0,1.56,1.0,1.0,0.205,8.0,5.0,3.0,1.0,3.0,0.0,0.0,565.75,1.0,0.45,0.35,8.1,False,4.78,873185a53ffffff,活动网格 873185a53ffffff
873181855ffffff,3.0,5.0366,25.94,0.0,0.0,0.3333333333333333,0.3333333333333333,5.0,7,3,2,1.2,1.0,8.0,0.25,0.1666666666666666,0.9090909090909092,12.86,0,return_destination,h3,活动网格 873181855ffffff,Beijing,0.1565429093122337,0.6389,0.1133,1.64,11.0,6.0,0.89,30.0,21.0,8.0,11.0,2.0,1.0,0.0,752.97,0.0864,0.0389,0.0302,0.7,False,12.16,873181855ffffff,活动网格 873181855ffffff
8731aa632ffffff,9.0,9.357722222222222,31.46,0.0,0.1111111111111111,0.1111111111111111,0.5555555555555556,7.0,12,5,2,1.6,1.1428571428571428,16.0,-0.125,0.2857142857142857,0.8241758241758241,12.85,1,transport_hub_like,h3,活动网格 8731aa632ffffff,Beijing,0.1564211807668898,1.0,0.8667,1.72,18.0,3.0,0.674,30.0,30.0,6.0,18.0,1.0,0.0,1.0,164.03,0.4465,0.2009,0.1729,3.62,False,9.23,8731aa632ffffff,活动网格 8731aa632ffffff
8731aa320ffffff,7.0,10.183528571428573,22.958571428571428,0.0,0.0,0.1428571428571428,0.2857142857142857,8.0,13,6,3,1.2,1.0,15.0,0.0666666666666666,0.3095238095238095,0.9090909090909092,12.84,0,return_destination,h3,活动网格 8731aa320ffffff,Beijing,0.1562994522215459,0.1111,0.0233,1.48,2.0,2.0,0.745,28.0,24.0,7.0,2.0,4.0,0.0,1.0,543.33,0.5153,0.2319,0.1804,4.17,False,8.67,8731aa320ffffff,活动网格 8731aa320ffffff
8731aa303ffffff,4.0,15.347,49.0,0.0,0.0,0.25,0.25,13.0,11,5,4,1.6,1.0,17.0,0.5294117647058824,0.2619047619047619,0.7692307692307692,12.78,0,return_destination,h3,活动网格 8731aa303ffffff,Beijing,0.1555690809494826,0.1111,0.0233,1.56,2.0,1.0,0.573,30.0,14.0,6.0,2.0,3.0,0.0,0.0,712.19,0.9456,0.4255,0.331,7.66,False,5.12,8731aa303ffffff,活动网格 8731aa303ffffff
8731abd96ffffff,6.0,6.15435,31.13833333333333,0.0,0.1666666666666666,0.0,0.1666666666666666,15.0,14,5,3,1.5833333333333333,1.0,21.0,0.4285714285714285,0.3333333333333333,0.7741935483870969,12.75,0,return_destination,h3,活动网格 8731abd96ffffff,Beijing,0.155203895313451,0.2778,0.0933,1.48,5.0,1.0,0.432,16.0,11.0,5.0,5.0,4.0,0.0,0.0,634.08,0.1795,0.0808,0.0878,1.58,False,11.17,8731abd96ffffff,活动网格 8731abd96ffffff
8731aa0f1ffffff,2.0,5.92345,26.59,0.0,0.0,0.0,0.0,16.0,16,6,2,1.1,1.1666666666666667,18.0,0.7777777777777778,0.3809523809523809,1.031746031746032,12.75,0,return_destination,h3,活动网格 8731aa0f1ffffff,Beijing,0.155203895313451,0.5,0.27,1.4,9.0,7.0,0.835,30.0,22.0,7.0,9.0,5.0,0.0,0.0,493.7,0.1603,0.0721,0.0561,1.3,False,11.45,8731aa0f1ffffff,活动网格 8731aa0f1ffffff
8731aa7adffffff,8.0,6.892024999999999,28.43375,0.0,0.125,0.0,0.375,14.0,16,6,2,1.6,1.0,22.0,0.2727272727272727,0.3809523809523809,0.7692307692307692,12.72,0,return_destination,h3,活动网格 8731aa7adffffff,Beijing,0.1548387096774193,0.1667,0.0,1.24,3.0,3.0,0.505,25.0,15.0,5.0,3.0,7.0,0.0,1.0,494.14,0.241,0.1085,0.1031,1.95,False,10.77,8731aa7adffffff,活动网格 8731aa7adffffff
8731aa1b5ffffff,3.0,13.237866666666667,27.74,0.0,0.0,0.0,0.3333333333333333,14.0,14,6,3,1.125,1.3333333333333333,17.0,0.6470588235294118,0.3333333333333333,1.0980392156862744,12.71,0,return_destination,h3,活动网格 8731aa1b5ffffff,Beijing,0.1547169811320754,0.7222,0.4933,1.72,13.0,2.0,0.896,30.0,24.0,9.0,13.0,1.0,0.0,0.0,732.44,0.7698,0.3464,0.2694,6.24,False,6.47,8731aa1b5ffffff,活动网格 8731aa1b5ffffff
8731aa712ffffff,2.0,3.21625,28.885,0.0,0.5,0.0,0.0,2.0,3,2,2,1.5,1.0,4.0,0.0,0.0714285714285714,0.8,12.71,3,mixed_evening_area,h3,活动网格 8731aa712ffffff,Beijing,0.1547169811320754,0.3333,0.09,1.08,6.0,7.0,0.864,30.0,30.0,8.0,6.0,9.0,0.0,1.0,766.8,0.0,0.0,0.075,1.35,False,11.36,8731aa712ffffff,活动网格 8731aa712ffffff
8731aac69ffffff,1.0,1.6605,14.97,0.0,1.0,0.0,1.0,3.0,3,3,2,1.5,1.0,4.0,0.5,0.0714285714285714,0.8,12.7,3,mixed_evening_area,h3,活动网格 8731aac69ffffff,Beijing,0.1545952525867315,0.3333,0.1567,1.64,6.0,3.0,0.754,28.0,19.0,7.0,6.0,2.0,0.0,0.0,889.6,0.0,0.0,0.15,2.7,False,10.0,8731aac69ffffff,活动网格 8731aac69ffffff
8731aa098ffffff,5.0,17.46146,49.892,0.0,0.0,0.2,0.2,5.0,10,4,1,1.0,1.0,10.0,0.0,0.238095238095238,1.0,12.68,1,transport_hub_like,h3,活动网格 8731aa098ffffff,Beijing,0.1543517954960438,0.5278,0.0933,1.08,8.0,5.0,0.776,30.0,25.0,7.0,8.0,9.0,3.0,1.0,794.96,1.0,0.45,0.35,8.1,False,4.58,8731aa098ffffff,活动网格 8731aa098ffffff
8731aaba3ffffff,5.0,10.93016,42.672,0.0,0.0,0.2,0.4,5.0,10,5,1,1.0,1.0,10.0,0.0,0.238095238095238,1.0,12.68,1,transport_hub_like,h3,活动网格 8731aaba3ffffff,Beijing,0.1543517954960438,0.3889,0.1833,1.16,7.0,3.0,0.875,30.0,27.0,8.0,7.0,8.0,0.0,0.0,323.38,0.5775,0.2599,0.2021,4.68,False,8.0,8731aaba3ffffff,活动网格 8731aaba3ffffff
87318181effffff,3.0,8.604466666666667,22.756666666666664,0.0,0.3333333333333333,0.0,0.3333333333333333,5.0,7,4,2,1.25,1.0,8.0,0.25,0.1666666666666666,0.8888888888888888,12.67,0,return_destination,h3,活动网格 87318181effffff,Beijing,0.1542300669506999,0.3333,0.0933,1.4,6.0,3.0,0.806,30.0,24.0,7.0,6.0,5.0,0.0,0.0,512.97,0.3837,0.1727,0.1843,3.32,False,9.35,87318181effffff,活动网格 87318181effffff
8731aa8c5ffffff,5.0,7.6267,24.288,0.0,0.0,0.6,0.0,2.0,6,3,2,1.1666666666666667,0.0,7.0,-0.4285714285714285,0.1428571428571428,0.4615384615384614,12.66,1,transport_hub_like,h3,活动网格 8731aa8c5ffffff,Beijing,0.154108338405356,0.1111,0.1333,1.4,2.0,2.0,0.692,30.0,27.0,6.0,2.0,5.0,0.0,1.0,365.0,0.3022,0.136,0.1058,2.45,False,10.21,8731aa8c5ffffff,活动网格 8731aa8c5ffffff
873181810ffffff,3.0,4.427366666666667,22.85,0.0,0.3333333333333333,0.3333333333333333,0.0,2.0,4,2,2,1.25,0.0,5.0,-0.2,0.0952380952380952,0.4444444444444444,12.64,3,mixed_evening_area,h3,活动网格 873181810ffffff,Beijing,0.1538648813146682,0.3333,0.2267,1.72,6.0,2.0,0.846,30.0,18.0,8.0,6.0,1.0,0.0,1.0,419.53,0.0356,0.016,0.0625,1.12,False,11.52,873181810ffffff,活动网格 873181810ffffff
8731aab94ffffff,3.0,4.961366666666666,30.776666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,2.0,4,2,2,1.25,0.0,5.0,-0.2,0.0952380952380952,0.4444444444444444,12.64,3,mixed_evening_area,h3,活动网格 8731aab94ffffff,Beijing,0.1538648813146682,0.4444,0.09,1.64,8.0,3.0,0.69,16.0,13.0,8.0,8.0,2.0,0.0,0.0,846.33,0.0801,0.0361,0.078,1.4,False,11.24,8731aab94ffffff,活动网格 8731aab94ffffff
8731aa536ffffff,7.0,9.368957142857145,27.562857142857144,0.0,0.0,0.4285714285714285,0.0,12.0,8,4,5,2.833333333333333,1.0,19.0,0.2631578947368421,0.1904761904761904,0.5217391304347826,12.59,1,transport_hub_like,h3,活动网格 8731aa536ffffff,Beijing,0.1532562385879488,1.0,0.0667,1.8,28.0,28.0,0.325,30.0,30.0,4.0,28.0,0.0,1.0,0.0,629.84,0.4474,0.2013,0.1566,3.62,False,8.97,8731aa536ffffff,活动网格 8731aa536ffffff
