spatial_unit,night_date,hour,day_of_week,is_weekend,pickup_count,dropoff_count,activity_count
8731aa0b1ffffff,2008-02-05,22,1,False,1,1,2
8731aa0b2ffffff,2008-02-05,22,1,False,1,1,2
8731aa0b3ffffff,2008-02-05,22,1,False,3,0,3
8731aa0b4ffffff,2008-02-05,22,1,False,4,1,5
8731aa0b5ffffff,2008-02-05,22,1,False,4,1,5
8731aa0b6ffffff,2008-02-05,22,1,False,1,2,3
8731aa0c0ffffff,2008-02-05,22,1,False,0,1,1
8731aa0c4ffffff,2008-02-05,22,1,False,1,1,2
8731aa0cbffffff,2008-02-05,22,1,False,2,0,2
8731aa0d1ffffff,2008-02-05,22,1,False,0,1,1
8731aa0d2ffffff,2008-02-05,22,1,False,0,1,1
8731aa0d8ffffff,2008-02-05,22,1,False,1,2,3
8731aa0dcffffff,2008-02-05,22,1,False,0,1,1
8731aa0e0ffffff,2008-02-05,22,1,False,1,1,2
8731aa0e4ffffff,2008-02-05,22,1,False,1,1,2
8731aa0e5ffffff,2008-02-05,22,1,False,0,1,1
8731aa0e6ffffff,2008-02-05,22,1,False,1,3,4
8731aa0f0ffffff,2008-02-05,22,1,False,0,1,1
8731aa0f1ffffff,2008-02-05,22,1,False,0,1,1
8731aa0f6ffffff,2008-02-05,22,1,False,0,1,1
8731aa100ffffff,2008-02-05,22,1,False,0,3,3
8731aa102ffffff,2008-02-05,22,1,False,2,1,3
8731aa103ffffff,2008-02-05,22,1,False,5,3,8
8731aa105ffffff,2008-02-05,22,1,False,1,0,1
8731aa106ffffff,2008-02-05,22,1,False,0,2,2
8731aa109ffffff,2008-02-05,22,1,False,1,1,2
8731aa10bffffff,2008-02-05,22,1,False,1,0,1
8731aa111ffffff,2008-02-05,22,1,False,0,1,1
8731aa118ffffff,2008-02-05,22,1,False,2,0,2
8731aa11affffff,2008-02-05,22,1,False,1,1,2
8731aa11cffffff,2008-02-05,22,1,False,4,5,9
8731aa120ffffff,2008-02-05,22,1,False,0,2,2
8731aa122ffffff,2008-02-05,22,1,False,0,1,1
8731aa124ffffff,2008-02-05,22,1,False,1,1,2
8731aa125ffffff,2008-02-05,22,1,False,0,2,2
8731aa12effffff,2008-02-05,22,1,False,1,2,3
8731aa133ffffff,2008-02-05,22,1,False,0,2,2
8731aa134ffffff,2008-02-05,22,1,False,1,0,1
8731aa142ffffff,2008-02-05,22,1,False,0,2,2
8731aa144ffffff,2008-02-05,22,1,False,0,2,2
8731aa145ffffff,2008-02-05,22,1,False,1,0,1
8731aa146ffffff,2008-02-05,22,1,False,0,1,1
8731aa149ffffff,2008-02-05,22,1,False,0,1,1
8731aa14cffffff,2008-02-05,22,1,False,1,0,1
8731aa14dffffff,2008-02-05,22,1,False,1,0,1
8731aa14effffff,2008-02-05,22,1,False,0,1,1
8731aa151ffffff,2008-02-05,22,1,False,2,2,4
8731aa152ffffff,2008-02-05,22,1,False,1,2,3
8731aa153ffffff,2008-02-05,22,1,False,0,1,1
8731aa154ffffff,2008-02-05,22,1,False,0,1,1
8731aa156ffffff,2008-02-05,22,1,False,0,1,1
8731aa158ffffff,2008-02-05,22,1,False,1,0,1
8731aa15bffffff,2008-02-05,22,1,False,1,1,2
8731aa15cffffff,2008-02-05,22,1,False,1,0,1
8731aa15dffffff,2008-02-05,22,1,False,0,1,1
8731aa164ffffff,2008-02-05,22,1,False,0,1,1
8731aa16effffff,2008-02-05,22,1,False,0,1,1
8731aa171ffffff,2008-02-05,22,1,False,0,3,3
8731aa173ffffff,2008-02-05,22,1,False,0,3,3
8731aa180ffffff,2008-02-05,22,1,False,0,1,1
8731aa181ffffff,2008-02-05,22,1,False,9,1,10
8731aa182ffffff,2008-02-05,22,1,False,1,1,2
8731aa183ffffff,2008-02-05,22,1,False,4,5,9
8731aa185ffffff,2008-02-05,22,1,False,1,0,1
8731aa18affffff,2008-02-05,22,1,False,53,44,97
8731aa18cffffff,2008-02-05,22,1,False,3,2,5
8731aa18dffffff,2008-02-05,22,1,False,3,5,8
8731aa18effffff,2008-02-05,22,1,False,3,0,3
8731aa192ffffff,2008-02-05,22,1,False,0,1,1
8731aa193ffffff,2008-02-05,22,1,False,1,0,1
8731aa194ffffff,2008-02-05,22,1,False,1,0,1
8731aa198ffffff,2008-02-05,22,1,False,6,13,19
8731aa199ffffff,2008-02-05,22,1,False,4,7,11
8731aa19affffff,2008-02-05,22,1,False,5,4,9
8731aa19bffffff,2008-02-05,22,1,False,1,0,1
8731aa19dffffff,2008-02-05,22,1,False,47,17,64
8731aa1a0ffffff,2008-02-05,22,1,False,1,1,2
8731aa1a3ffffff,2008-02-05,22,1,False,0,2,2
8731aa1a5ffffff,2008-02-05,22,1,False,0,1,1
8731aa1a8ffffff,2008-02-05,22,1,False,3,0,3
8731aa1aaffffff,2008-02-05,22,1,False,2,1,3
8731aa1abffffff,2008-02-05,22,1,False,1,1,2
8731aa1adffffff,2008-02-05,22,1,False,3,0,3
8731aa1aeffffff,2008-02-05,22,1,False,0,1,1
8731aa1b0ffffff,2008-02-05,22,1,False,0,1,1
8731aa1b1ffffff,2008-02-05,22,1,False,1,0,1
8731aa1b2ffffff,2008-02-05,22,1,False,1,3,4
8731aa1b6ffffff,2008-02-05,22,1,False,0,1,1
8731aa226ffffff,2008-02-05,22,1,False,0,1,1
8731aa292ffffff,2008-02-05,22,1,False,1,0,1
8731aa303ffffff,2008-02-05,22,1,False,0,2,2
8731aa304ffffff,2008-02-05,22,1,False,1,1,2
8731aa306ffffff,2008-02-05,22,1,False,0,1,1
8731aa309ffffff,2008-02-05,22,1,False,2,0,2
8731aa30affffff,2008-02-05,22,1,False,1,2,3
8731aa30cffffff,2008-02-05,22,1,False,1,1,2
8731aa30dffffff,2008-02-05,22,1,False,0,1,1
8731aa30effffff,2008-02-05,22,1,False,1,3,4
8731aa313ffffff,2008-02-05,22,1,False,1,0,1
8731aa31cffffff,2008-02-05,22,1,False,1,1,2
8731aa321ffffff,2008-02-05,22,1,False,1,0,1
8731aa322ffffff,2008-02-05,22,1,False,4,6,10
8731aa323ffffff,2008-02-05,22,1,False,2,3,5
8731aa324ffffff,2008-02-05,22,1,False,2,1,3
8731aa328ffffff,2008-02-05,22,1,False,2,1,3
8731aa329ffffff,2008-02-05,22,1,False,6,5,11
8731aa32bffffff,2008-02-05,22,1,False,2,1,3
8731aa32cffffff,2008-02-05,22,1,False,3,1,4
8731aa32dffffff,2008-02-05,22,1,False,1,1,2
8731aa32effffff,2008-02-05,22,1,False,2,1,3
8731aa331ffffff,2008-02-05,22,1,False,1,0,1
8731aa334ffffff,2008-02-05,22,1,False,1,0,1
8731aa335ffffff,2008-02-05,22,1,False,1,1,2
8731aa336ffffff,2008-02-05,22,1,False,1,0,1
8731aa344ffffff,2008-02-05,22,1,False,0,2,2
8731aa360ffffff,2008-02-05,22,1,False,1,1,2
8731aa362ffffff,2008-02-05,22,1,False,1,0,1
8731aa363ffffff,2008-02-05,22,1,False,1,1,2
8731aa366ffffff,2008-02-05,22,1,False,1,0,1
8731aa36cffffff,2008-02-05,22,1,False,0,2,2
8731aa371ffffff,2008-02-05,22,1,False,1,3,4
8731aa372ffffff,2008-02-05,22,1,False,3,2,5
8731aa374ffffff,2008-02-05,22,1,False,7,12,19
8731aa375ffffff,2008-02-05,22,1,False,0,1,1
8731aa376ffffff,2008-02-05,22,1,False,1,4,5
8731aa400ffffff,2008-02-05,22,1,False,21,21,42
8731aa401ffffff,2008-02-05,22,1,False,45,34,79
8731aa402ffffff,2008-02-05,22,1,False,14,14,28
8731aa403ffffff,2008-02-05,22,1,False,15,13,28
8731aa404ffffff,2008-02-05,22,1,False,47,36,83
8731aa405ffffff,2008-02-05,22,1,False,54,36,90
8731aa406ffffff,2008-02-05,22,1,False,24,9,33
8731aa408ffffff,2008-02-05,22,1,False,37,33,70
8731aa409ffffff,2008-02-05,22,1,False,55,55,110
8731aa40affffff,2008-02-05,22,1,False,28,18,46
8731aa40bffffff,2008-02-05,22,1,False,21,20,41
8731aa40cffffff,2008-02-05,22,1,False,27,26,53
8731aa40dffffff,2008-02-05,22,1,False,27,32,59
8731aa40effffff,2008-02-05,22,1,False,33,35,68
8731aa410ffffff,2008-02-05,22,1,False,10,9,19
8731aa411ffffff,2008-02-05,22,1,False,6,6,12
8731aa412ffffff,2008-02-05,22,1,False,1,2,3
8731aa413ffffff,2008-02-05,22,1,False,1,4,5
8731aa414ffffff,2008-02-05,22,1,False,6,15,21
8731aa415ffffff,2008-02-05,22,1,False,7,9,16
8731aa416ffffff,2008-02-05,22,1,False,4,5,9
8731aa418ffffff,2008-02-05,22,1,False,5,5,10
8731aa419ffffff,2008-02-05,22,1,False,3,5,8
8731aa41affffff,2008-02-05,22,1,False,3,5,8
8731aa41bffffff,2008-02-05,22,1,False,0,1,1
8731aa41cffffff,2008-02-05,22,1,False,12,4,16
8731aa41dffffff,2008-02-05,22,1,False,15,8,23
8731aa41effffff,2008-02-05,22,1,False,4,1,5
8731aa420ffffff,2008-02-05,22,1,False,32,31,63
8731aa421ffffff,2008-02-05,22,1,False,36,31,67
8731aa422ffffff,2008-02-05,22,1,False,40,29,69
8731aa423ffffff,2008-02-05,22,1,False,74,51,125
8731aa424ffffff,2008-02-05,22,1,False,30,30,60
8731aa425ffffff,2008-02-05,22,1,False,53,45,98
8731aa426ffffff,2008-02-05,22,1,False,23,21,44
8731aa428ffffff,2008-02-05,22,1,False,22,21,43
8731aa429ffffff,2008-02-05,22,1,False,116,97,213
8731aa42affffff,2008-02-05,22,1,False,50,44,94
8731aa42bffffff,2008-02-05,22,1,False,17,20,37
8731aa42cffffff,2008-02-05,22,1,False,12,12,24
8731aa42dffffff,2008-02-05,22,1,False,49,34,83
8731aa42effffff,2008-02-05,22,1,False,48,53,101
8731aa430ffffff,2008-02-05,22,1,False,10,18,28
8731aa431ffffff,2008-02-05,22,1,False,68,75,143
8731aa432ffffff,2008-02-05,22,1,False,15,12,27
8731aa433ffffff,2008-02-05,22,1,False,19,21,40
8731aa434ffffff,2008-02-05,22,1,False,22,19,41
8731aa435ffffff,2008-02-05,22,1,False,48,30,78
8731aa436ffffff,2008-02-05,22,1,False,15,19,34
8731aa440ffffff,2008-02-05,22,1,False,9,11,20
8731aa441ffffff,2008-02-05,22,1,False,3,0,3
8731aa442ffffff,2008-02-05,22,1,False,0,3,3
8731aa443ffffff,2008-02-05,22,1,False,4,5,9
8731aa444ffffff,2008-02-05,22,1,False,9,11,20
8731aa445ffffff,2008-02-05,22,1,False,1,5,6
8731aa446ffffff,2008-02-05,22,1,False,16,16,32
8731aa448ffffff,2008-02-05,22,1,False,1,0,1
8731aa449ffffff,2008-02-05,22,1,False,2,1,3
8731aa44affffff,2008-02-05,22,1,False,1,1,2
8731aa44bffffff,2008-02-05,22,1,False,1,1,2
8731aa44cffffff,2008-02-05,22,1,False,2,1,3
8731aa44dffffff,2008-02-05,22,1,False,1,1,2
8731aa44effffff,2008-02-05,22,1,False,0,2,2
8731aa450ffffff,2008-02-05,22,1,False,7,17,24
8731aa451ffffff,2008-02-05,22,1,False,2,3,5
8731aa452ffffff,2008-02-05,22,1,False,3,4,7
8731aa453ffffff,2008-02-05,22,1,False,7,5,12
8731aa454ffffff,2008-02-05,22,1,False,24,28,52
8731aa455ffffff,2008-02-05,22,1,False,2,4,6
8731aa456ffffff,2008-02-05,22,1,False,10,8,18
8731aa458ffffff,2008-02-05,22,1,False,2,1,3
8731aa45affffff,2008-02-05,22,1,False,2,4,6
8731aa45bffffff,2008-02-05,22,1,False,3,6,9
8731aa45cffffff,2008-02-05,22,1,False,3,0,3
8731aa45dffffff,2008-02-05,22,1,False,2,1,3
8731aa45effffff,2008-02-05,22,1,False,2,2,4
8731aa460ffffff,2008-02-05,22,1,False,27,27,54
8731aa461ffffff,2008-02-05,22,1,False,15,15,30
8731aa462ffffff,2008-02-05,22,1,False,47,44,91
8731aa463ffffff,2008-02-05,22,1,False,13,11,24
8731aa464ffffff,2008-02-05,22,1,False,10,14,24
8731aa465ffffff,2008-02-05,22,1,False,6,6,12
8731aa466ffffff,2008-02-05,22,1,False,49,31,80
8731aa468ffffff,2008-02-05,22,1,False,5,8,13
8731aa469ffffff,2008-02-05,22,1,False,10,13,23
8731aa46affffff,2008-02-05,22,1,False,0,1,1
8731aa46bffffff,2008-02-05,22,1,False,1,0,1
8731aa46cffffff,2008-02-05,22,1,False,7,8,15
8731aa46dffffff,2008-02-05,22,1,False,6,5,11
8731aa46effffff,2008-02-05,22,1,False,3,2,5
8731aa470ffffff,2008-02-05,22,1,False,45,53,98
8731aa471ffffff,2008-02-05,22,1,False,25,30,55
8731aa472ffffff,2008-02-05,22,1,False,20,29,49
8731aa473ffffff,2008-02-05,22,1,False,37,35,72
8731aa474ffffff,2008-02-05,22,1,False,71,56,127
8731aa475ffffff,2008-02-05,22,1,False,88,88,176
8731aa476ffffff,2008-02-05,22,1,False,45,37,82
8731aa489ffffff,2008-02-05,22,1,False,5,1,6
8731aa48bffffff,2008-02-05,22,1,False,1,1,2
8731aa48cffffff,2008-02-05,22,1,False,2,1,3
8731aa48dffffff,2008-02-05,22,1,False,1,2,3
8731aa494ffffff,2008-02-05,22,1,False,1,0,1
8731aa495ffffff,2008-02-05,22,1,False,0,1,1
8731aa49bffffff,2008-02-05,22,1,False,2,0,2
8731aa4a2ffffff,2008-02-05,22,1,False,1,2,3
8731aa4a8ffffff,2008-02-05,22,1,False,0,2,2
8731aa4aaffffff,2008-02-05,22,1,False,0,1,1
8731aa4abffffff,2008-02-05,22,1,False,1,0,1
8731aa4acffffff,2008-02-05,22,1,False,2,0,2
8731aa4adffffff,2008-02-05,22,1,False,0,1,1
8731aa4aeffffff,2008-02-05,22,1,False,1,0,1
8731aa4b2ffffff,2008-02-05,22,1,False,0,2,2
8731aa4b3ffffff,2008-02-05,22,1,False,1,0,1
8731aa4b4ffffff,2008-02-05,22,1,False,2,1,3
8731aa4b5ffffff,2008-02-05,22,1,False,2,1,3
8731aa4b6ffffff,2008-02-05,22,1,False,0,2,2
8731aa4c1ffffff,2008-02-05,22,1,False,0,1,1
8731aa4c5ffffff,2008-02-05,22,1,False,1,1,2
8731aa4c6ffffff,2008-02-05,22,1,False,0,1,1
8731aa4c8ffffff,2008-02-05,22,1,False,0,1,1
8731aa4cbffffff,2008-02-05,22,1,False,0,3,3
8731aa4ccffffff,2008-02-05,22,1,False,1,3,4
8731aa4cdffffff,2008-02-05,22,1,False,1,1,2
8731aa4d0ffffff,2008-02-05,22,1,False,2,5,7
8731aa4d1ffffff,2008-02-05,22,1,False,2,1,3
8731aa4d2ffffff,2008-02-05,22,1,False,0,1,1
8731aa4d4ffffff,2008-02-05,22,1,False,8,12,20
8731aa4d6ffffff,2008-02-05,22,1,False,3,10,13
8731aa4d8ffffff,2008-02-05,22,1,False,1,0,1
8731aa4dbffffff,2008-02-05,22,1,False,1,1,2
8731aa4deffffff,2008-02-05,22,1,False,1,2,3
8731aa4e0ffffff,2008-02-05,22,1,False,5,7,12
8731aa4e1ffffff,2008-02-05,22,1,False,6,12,18
8731aa4e3ffffff,2008-02-05,22,1,False,3,4,7
8731aa4e4ffffff,2008-02-05,22,1,False,6,4,10
8731aa4e5ffffff,2008-02-05,22,1,False,2,2,4
8731aa4e6ffffff,2008-02-05,22,1,False,4,8,12
8731aa4e9ffffff,2008-02-05,22,1,False,3,1,4
8731aa4eaffffff,2008-02-05,22,1,False,2,1,3
8731aa4ebffffff,2008-02-05,22,1,False,0,3,3
8731aa4ecffffff,2008-02-05,22,1,False,10,13,23
8731aa4edffffff,2008-02-05,22,1,False,5,1,6
8731aa4eeffffff,2008-02-05,22,1,False,2,3,5
8731aa4f0ffffff,2008-02-05,22,1,False,2,2,4
8731aa4f1ffffff,2008-02-05,22,1,False,0,3,3
8731aa4f2ffffff,2008-02-05,22,1,False,3,4,7
8731aa4f3ffffff,2008-02-05,22,1,False,0,1,1
8731aa4f4ffffff,2008-02-05,22,1,False,4,4,8
8731aa4f5ffffff,2008-02-05,22,1,False,1,2,3
8731aa4f6ffffff,2008-02-05,22,1,False,1,1,2
8731aa500ffffff,2008-02-05,22,1,False,8,1,9
8731aa501ffffff,2008-02-05,22,1,False,11,12,23
8731aa502ffffff,2008-02-05,22,1,False,3,4,7
8731aa503ffffff,2008-02-05,22,1,False,9,11,20
8731aa504ffffff,2008-02-05,22,1,False,6,5,11
8731aa505ffffff,2008-02-05,22,1,False,2,2,4
8731aa506ffffff,2008-02-05,22,1,False,0,1,1
8731aa508ffffff,2008-02-05,22,1,False,26,16,42
8731aa509ffffff,2008-02-05,22,1,False,32,38,70
8731aa50affffff,2008-02-05,22,1,False,51,28,79
8731aa50bffffff,2008-02-05,22,1,False,26,30,56
8731aa50cffffff,2008-02-05,22,1,False,30,38,68
8731aa50dffffff,2008-02-05,22,1,False,29,15,44
8731aa50effffff,2008-02-05,22,1,False,39,29,68
8731aa510ffffff,2008-02-05,22,1,False,0,1,1
8731aa511ffffff,2008-02-05,22,1,False,1,1,2
8731aa512ffffff,2008-02-05,22,1,False,1,1,2
8731aa513ffffff,2008-02-05,22,1,False,1,3,4
8731aa515ffffff,2008-02-05,22,1,False,1,2,3
8731aa516ffffff,2008-02-05,22,1,False,1,2,3
8731aa518ffffff,2008-02-05,22,1,False,6,6,12
8731aa519ffffff,2008-02-05,22,1,False,27,33,60
8731aa51affffff,2008-02-05,22,1,False,14,14,28
8731aa51bffffff,2008-02-05,22,1,False,18,16,34
8731aa51cffffff,2008-02-05,22,1,False,16,11,27
8731aa51dffffff,2008-02-05,22,1,False,30,25,55
8731aa51effffff,2008-02-05,22,1,False,8,7,15
8731aa520ffffff,2008-02-05,22,1,False,3,3,6
8731aa521ffffff,2008-02-05,22,1,False,7,2,9
8731aa522ffffff,2008-02-05,22,1,False,7,6,13
8731aa523ffffff,2008-02-05,22,1,False,1,4,5
8731aa526ffffff,2008-02-05,22,1,False,1,2,3
8731aa528ffffff,2008-02-05,22,1,False,10,11,21
8731aa529ffffff,2008-02-05,22,1,False,8,11,19
8731aa52affffff,2008-02-05,22,1,False,5,5,10
8731aa52bffffff,2008-02-05,22,1,False,10,12,22
8731aa52cffffff,2008-02-05,22,1,False,14,7,21
8731aa52dffffff,2008-02-05,22,1,False,5,5,10
8731aa52effffff,2008-02-05,22,1,False,9,7,16
8731aa531ffffff,2008-02-05,22,1,False,1,5,6
8731aa533ffffff,2008-02-05,22,1,False,2,0,2
8731aa535ffffff,2008-02-05,22,1,False,0,1,1
8731aa540ffffff,2008-02-05,22,1,False,18,14,32
8731aa541ffffff,2008-02-05,22,1,False,38,39,77
8731aa542ffffff,2008-02-05,22,1,False,26,30,56
8731aa543ffffff,2008-02-05,22,1,False,25,20,45
8731aa544ffffff,2008-02-05,22,1,False,1,0,1
8731aa545ffffff,2008-02-05,22,1,False,15,13,28
8731aa546ffffff,2008-02-05,22,1,False,26,37,63
8731aa548ffffff,2008-02-05,22,1,False,22,18,40
8731aa549ffffff,2008-02-05,22,1,False,1,0,1
8731aa54affffff,2008-02-05,22,1,False,18,19,37
8731aa54bffffff,2008-02-05,22,1,False,8,6,14
8731aa54cffffff,2008-02-05,22,1,False,23,22,45
8731aa54dffffff,2008-02-05,22,1,False,0,1,1
8731aa54effffff,2008-02-05,22,1,False,34,37,71
8731aa550ffffff,2008-02-05,22,1,False,30,24,54
8731aa551ffffff,2008-02-05,22,1,False,48,39,87
8731aa552ffffff,2008-02-05,22,1,False,29,29,58
8731aa553ffffff,2008-02-05,22,1,False,38,32,70
8731aa554ffffff,2008-02-05,22,1,False,39,30,69
8731aa555ffffff,2008-02-05,22,1,False,44,30,74
8731aa556ffffff,2008-02-05,22,1,False,28,30,58
8731aa558ffffff,2008-02-05,22,1,False,62,42,104
8731aa559ffffff,2008-02-05,22,1,False,28,28,56
8731aa55affffff,2008-02-05,22,1,False,63,58,121
8731aa55bffffff,2008-02-05,22,1,False,61,68,129
8731aa55cffffff,2008-02-05,22,1,False,45,54,99
8731aa55dffffff,2008-02-05,22,1,False,73,53,126
8731aa55effffff,2008-02-05,22,1,False,63,56,119
8731aa560ffffff,2008-02-05,22,1,False,0,2,2
8731aa561ffffff,2008-02-05,22,1,False,0,3,3
8731aa562ffffff,2008-02-05,22,1,False,2,4,6
8731aa563ffffff,2008-02-05,22,1,False,1,3,4
8731aa564ffffff,2008-02-05,22,1,False,1,2,3
8731aa566ffffff,2008-02-05,22,1,False,5,5,10
8731aa568ffffff,2008-02-05,22,1,False,2,2,4
8731aa569ffffff,2008-02-05,22,1,False,9,11,20
8731aa56affffff,2008-02-05,22,1,False,10,20,30
8731aa56bffffff,2008-02-05,22,1,False,18,29,47
8731aa56dffffff,2008-02-05,22,1,False,0,1,1
8731aa56effffff,2008-02-05,22,1,False,1,3,4
8731aa570ffffff,2008-02-05,22,1,False,4,3,7
8731aa571ffffff,2008-02-05,22,1,False,13,9,22
8731aa572ffffff,2008-02-05,22,1,False,27,28,55
8731aa573ffffff,2008-02-05,22,1,False,30,22,52
8731aa574ffffff,2008-02-05,22,1,False,1,0,1
8731aa575ffffff,2008-02-05,22,1,False,4,10,14
8731aa576ffffff,2008-02-05,22,1,False,10,4,14
8731aa584ffffff,2008-02-05,22,1,False,0,1,1
8731aa585ffffff,2008-02-05,22,1,False,2,0,2
8731aa586ffffff,2008-02-05,22,1,False,0,1,1
8731aa588ffffff,2008-02-05,22,1,False,4,6,10
8731aa589ffffff,2008-02-05,22,1,False,4,4,8
8731aa58affffff,2008-02-05,22,1,False,2,3,5
8731aa58bffffff,2008-02-05,22,1,False,0,1,1
8731aa58cffffff,2008-02-05,22,1,False,2,4,6
8731aa58dffffff,2008-02-05,22,1,False,2,2,4
8731aa58effffff,2008-02-05,22,1,False,0,2,2
8731aa591ffffff,2008-02-05,22,1,False,0,1,1
8731aa592ffffff,2008-02-05,22,1,False,0,1,1
8731aa593ffffff,2008-02-05,22,1,False,1,0,1
8731aa595ffffff,2008-02-05,22,1,False,0,1,1
8731aa596ffffff,2008-02-05,22,1,False,1,3,4
8731aa598ffffff,2008-02-05,22,1,False,1,3,4
8731aa599ffffff,2008-02-05,22,1,False,1,4,5
8731aa59affffff,2008-02-05,22,1,False,6,4,10
8731aa59bffffff,2008-02-05,22,1,False,2,2,4
8731aa59cffffff,2008-02-05,22,1,False,1,0,1
8731aa59dffffff,2008-02-05,22,1,False,4,0,4
8731aa5a0ffffff,2008-02-05,22,1,False,4,6,10
8731aa5a1ffffff,2008-02-05,22,1,False,6,8,14
8731aa5a2ffffff,2008-02-05,22,1,False,1,1,2
8731aa5a3ffffff,2008-02-05,22,1,False,8,5,13
8731aa5a4ffffff,2008-02-05,22,1,False,0,1,1
8731aa5a5ffffff,2008-02-05,22,1,False,2,3,5
8731aa5a6ffffff,2008-02-05,22,1,False,5,8,13
8731aa5a8ffffff,2008-02-05,22,1,False,6,4,10
8731aa5a9ffffff,2008-02-05,22,1,False,14,15,29
8731aa5aaffffff,2008-02-05,22,1,False,8,8,16
8731aa5abffffff,2008-02-05,22,1,False,12,7,19
8731aa5acffffff,2008-02-05,22,1,False,2,1,3
8731aa5adffffff,2008-02-05,22,1,False,5,5,10
8731aa5aeffffff,2008-02-05,22,1,False,8,4,12
8731aa5b0ffffff,2008-02-05,22,1,False,0,1,1
8731aa5b5ffffff,2008-02-05,22,1,False,1,0,1
8731aa5b6ffffff,2008-02-05,22,1,False,0,1,1
8731aa606ffffff,2008-02-05,22,1,False,1,0,1
8731aa614ffffff,2008-02-05,22,1,False,0,1,1
8731aa618ffffff,2008-02-05,22,1,False,0,1,1
8731aa61bffffff,2008-02-05,22,1,False,0,1,1
8731aa620ffffff,2008-02-05,22,1,False,0,1,1
8731aa622ffffff,2008-02-05,22,1,False,0,1,1
8731aa625ffffff,2008-02-05,22,1,False,0,2,2
8731aa62affffff,2008-02-05,22,1,False,1,0,1
8731aa62bffffff,2008-02-05,22,1,False,0,2,2
8731aa631ffffff,2008-02-05,22,1,False,0,1,1
8731aa632ffffff,2008-02-05,22,1,False,1,1,2
8731aa634ffffff,2008-02-05,22,1,False,1,1,2
8731aa635ffffff,2008-02-05,22,1,False,1,1,2
8731aa646ffffff,2008-02-05,22,1,False,1,1,2
8731aa662ffffff,2008-02-05,22,1,False,0,1,1
8731aa664ffffff,2008-02-05,22,1,False,2,1,3
8731aa665ffffff,2008-02-05,22,1,False,1,2,3
8731aa666ffffff,2008-02-05,22,1,False,1,0,1
8731aa668ffffff,2008-02-05,22,1,False,0,1,1
8731aa66cffffff,2008-02-05,22,1,False,0,1,1
8731aa670ffffff,2008-02-05,22,1,False,0,1,1
8731aa674ffffff,2008-02-05,22,1,False,0,1,1
8731aa675ffffff,2008-02-05,22,1,False,0,1,1
8731aa681ffffff,2008-02-05,22,1,False,0,1,1
8731aa683ffffff,2008-02-05,22,1,False,1,1,2
8731aa684ffffff,2008-02-05,22,1,False,2,1,3
8731aa685ffffff,2008-02-05,22,1,False,3,0,3
8731aa686ffffff,2008-02-05,22,1,False,0,1,1
8731aa689ffffff,2008-02-05,22,1,False,0,1,1
8731aa68dffffff,2008-02-05,22,1,False,0,1,1
8731aa6a2ffffff,2008-02-05,22,1,False,0,2,2
8731aa6a4ffffff,2008-02-05,22,1,False,1,1,2
8731aa6a5ffffff,2008-02-05,22,1,False,0,1,1
8731aa6a6ffffff,2008-02-05,22,1,False,1,3,4
8731aa6a8ffffff,2008-02-05,22,1,False,0,1,1
8731aa6d6ffffff,2008-02-05,22,1,False,0,1,1
8731aa6e3ffffff,2008-02-05,22,1,False,1,0,1
8731aa6eeffffff,2008-02-05,22,1,False,0,1,1
8731aa700ffffff,2008-02-05,22,1,False,4,4,8
8731aa701ffffff,2008-02-05,22,1,False,0,1,1
8731aa702ffffff,2008-02-05,22,1,False,1,1,2
8731aa704ffffff,2008-02-05,22,1,False,6,5,11
8731aa705ffffff,2008-02-05,22,1,False,3,3,6
8731aa706ffffff,2008-02-05,22,1,False,1,2,3
8731aa708ffffff,2008-02-05,22,1,False,1,0,1
8731aa709ffffff,2008-02-05,22,1,False,2,1,3
8731aa70affffff,2008-02-05,22,1,False,0,2,2
8731aa70cffffff,2008-02-05,22,1,False,0,2,2
8731aa70dffffff,2008-02-05,22,1,False,1,0,1
8731aa70effffff,2008-02-05,22,1,False,1,0,1
8731aa710ffffff,2008-02-05,22,1,False,0,1,1
8731aa711ffffff,2008-02-05,22,1,False,1,2,3
8731aa712ffffff,2008-02-05,22,1,False,1,1,2
8731aa714ffffff,2008-02-05,22,1,False,0,1,1
8731aa715ffffff,2008-02-05,22,1,False,2,0,2
8731aa716ffffff,2008-02-05,22,1,False,2,0,2
8731aa718ffffff,2008-02-05,22,1,False,0,1,1
8731aa71affffff,2008-02-05,22,1,False,1,0,1
8731aa71cffffff,2008-02-05,22,1,False,0,3,3
8731aa720ffffff,2008-02-05,22,1,False,5,3,8
8731aa721ffffff,2008-02-05,22,1,False,0,1,1
8731aa722ffffff,2008-02-05,22,1,False,6,4,10
8731aa723ffffff,2008-02-05,22,1,False,4,5,9
8731aa725ffffff,2008-02-05,22,1,False,0,2,2
8731aa726ffffff,2008-02-05,22,1,False,2,1,3
8731aa728ffffff,2008-02-05,22,1,False,0,1,1
8731aa729ffffff,2008-02-05,22,1,False,1,2,3
8731aa72affffff,2008-02-05,22,1,False,0,1,1
8731aa72bffffff,2008-02-05,22,1,False,1,0,1
8731aa72cffffff,2008-02-05,22,1,False,2,0,2
8731aa72effffff,2008-02-05,22,1,False,0,1,1
8731aa730ffffff,2008-02-05,22,1,False,0,1,1
8731aa731ffffff,2008-02-05,22,1,False,3,4,7
8731aa733ffffff,2008-02-05,22,1,False,1,2,3
